Geography Name,Geography Type,Year,Hour of Day,Avg. Demand (kW)
880d5a91e7fffff,H3,2024,0,4.7
880d5a91e7fffff,H3,2024,1,4.1
880d5a91e7fffff,H3,2024,2,3.5
880d5a91e7fffff,H3,2024,3,3.2
880d5a91e7fffff,H3,2024,4,2.8
880d5a91e7fffff,H3,2024,5,2.6
880d5a91e7fffff,H3,2024,6,2.4
880d5a91e7fffff,H3,2024,7,1.9
880d5a91e7fffff,H3,2024,8,1.7
880d5a91e7fffff,H3,2024,9,1.7
880d5a91e7fffff,H3,2024,10,1.8
880d5a91e7fffff,H3,2024,11,2.0
880d5a91e7fffff,H3,2024,12,2.4
880d5a91e7fffff,H3,2024,13,2.6
880d5a91e7fffff,H3,2024,14,3.0
880d5a91e7fffff,H3,2024,15,3.4
880d5a91e7fffff,H3,2024,16,4.3
880d5a91e7fffff,H3,2024,17,5.6
880d5a91e7fffff,H3,2024,18,6.4
880d5a91e7fffff,H3,2024,19,6.8
880d5a91e7fffff,H3,2024,20,7.0
880d5a91e7fffff,H3,2024,21,6.8
880d5a91e7fffff,H3,2024,22,6.2
880d5a91e7fffff,H3,2024,23,5.6
880d5b863bfffff,H3,2024,0,1.6
880d5b863bfffff,H3,2024,1,1.4
880d5b863bfffff,H3,2024,2,1.2
880d5b863bfffff,H3,2024,3,1.1
880d5b863bfffff,H3,2024,4,1.0
880d5b863bfffff,H3,2024,5,0.9
880d5b863bfffff,H3,2024,6,0.8
880d5b863bfffff,H3,2024,7,0.7
880d5b863bfffff,H3,2024,8,0.6
880d5b863bfffff,H3,2024,9,0.6
880d5b863bfffff,H3,2024,10,0.6
880d5b863bfffff,H3,2024,11,0.7
880d5b863bfffff,H3,2024,12,0.8
880d5b863bfffff,H3,2024,13,0.9
880d5b863bfffff,H3,2024,14,1.0
880d5b863bfffff,H3,2024,15,1.1
880d5b863bfffff,H3,2024,16,1.4
880d5b863bfffff,H3,2024,17,1.8
880d5b863bfffff,H3,2024,18,2.2
880d5b863bfffff,H3,2024,19,2.3
880d5b863bfffff,H3,2024,20,2.4
880d5b863bfffff,H3,2024,21,2.3
880d5b863bfffff,H3,2024,22,2.2
880d5b863bfffff,H3,2024,23,1.9
8812c93953fffff,H3,2024,0,2.2
8812c93953fffff,H3,2024,1,1.8
8812c93953fffff,H3,2024,2,1.6
8812c93953fffff,H3,2024,3,1.5
8812c93953fffff,H3,2024,4,1.4
8812c93953fffff,H3,2024,5,1.2
8812c93953fffff,H3,2024,6,1.0
8812c93953fffff,H3,2024,7,0.9
8812c93953fffff,H3,2024,8,0.7
8812c93953fffff,H3,2024,9,0.7
8812c93953fffff,H3,2024,10,0.8
8812c93953fffff,H3,2024,11,0.9
8812c93953fffff,H3,2024,12,1.0
8812c93953fffff,H3,2024,13,1.1
8812c93953fffff,H3,2024,14,1.2
8812c93953fffff,H3,2024,15,1.5
8812c93953fffff,H3,2024,16,1.8
8812c93953fffff,H3,2024,17,2.4
8812c93953fffff,H3,2024,18,2.7
8812c93953fffff,H3,2024,19,3.0
8812c93953fffff,H3,2024,20,3.1
8812c93953fffff,H3,2024,21,3.1
8812c93953fffff,H3,2024,22,2.8
8812c93953fffff,H3,2024,23,2.5
8812ca0925fffff,H3,2024,0,1.7
8812ca0925fffff,H3,2024,1,1.5
8812ca0925fffff,H3,2024,2,1.4
8812ca0925fffff,H3,2024,3,1.1
8812ca0925fffff,H3,2024,4,1.0
8812ca0925fffff,H3,2024,5,1.0
8812ca0925fffff,H3,2024,6,0.9
8812ca0925fffff,H3,2024,7,0.7
8812ca0925fffff,H3,2024,8,0.6
8812ca0925fffff,H3,2024,9,0.6
8812ca0925fffff,H3,2024,10,0.7
8812ca0925fffff,H3,2024,11,0.7
8812ca0925fffff,H3,2024,12,0.8
8812ca0925fffff,H3,2024,13,0.9
8812ca0925fffff,H3,2024,14,1.0
8812ca0925fffff,H3,2024,15,1.2
8812ca0925fffff,H3,2024,16,1.5
8812ca0925fffff,H3,2024,17,1.9
8812ca0925fffff,H3,2024,18,2.3
8812ca0925fffff,H3,2024,19,2.5
8812ca0925fffff,H3,2024,20,2.5
8812ca0925fffff,H3,2024,21,2.5
8812ca0925fffff,H3,2024,22,2.3
8812ca0925fffff,H3,2024,23,2.0
8812cb5a95fffff,H3,2024,0,1.9
8812cb5a95fffff,H3,2024,1,1.7
8812cb5a95fffff,H3,2024,2,1.5
8812cb5a95fffff,H3,2024,3,1.2
8812cb5a95fffff,H3,2024,4,1.1
8812cb5a95fffff,H3,2024,5,1.0
8812cb5a95fffff,H3,2024,6,0.9
8812cb5a95fffff,H3,2024,7,0.8
8812cb5a95fffff,H3,2024,8,0.7
8812cb5a95fffff,H3,2024,9,0.7
8812cb5a95fffff,H3,2024,10,0.7
8812cb5a95fffff,H3,2024,11,0.8
8812cb5a95fffff,H3,2024,12,0.9
8812cb5a95fffff,H3,2024,13,1.0
8812cb5a95fffff,H3,2024,14,1.1
8812cb5a95fffff,H3,2024,15,1.4
8812cb5a95fffff,H3,2024,16,1.7
8812cb5a95fffff,H3,2024,17,2.2
8812cb5a95fffff,H3,2024,18,2.6
8812cb5a95fffff,H3,2024,19,3.1
8812cb5a95fffff,H3,2024,20,3.2
8812cb5a95fffff,H3,2024,21,3.1
8812cb5a95fffff,H3,2024,22,2.7
8812cb5a95fffff,H3,2024,23,2.4
8812d87937fffff,H3,2024,0,2.5
8812d87937fffff,H3,2024,1,2.3
8812d87937fffff,H3,2024,2,1.9
8812d87937fffff,H3,2024,3,1.7
8812d87937fffff,H3,2024,4,1.6
8812d87937fffff,H3,2024,5,1.5
8812d87937fffff,H3,2024,6,1.2
8812d87937fffff,H3,2024,7,1.0
8812d87937fffff,H3,2024,8,0.9
8812d87937fffff,H3,2024,9,0.8
8812d87937fffff,H3,2024,10,0.9
8812d87937fffff,H3,2024,11,1.0
8812d87937fffff,H3,2024,12,1.1
8812d87937fffff,H3,2024,13,1.4
8812d87937fffff,H3,2024,14,1.5
8812d87937fffff,H3,2024,15,1.7
8812d87937fffff,H3,2024,16,2.2
8812d87937fffff,H3,2024,17,2.8
8812d87937fffff,H3,2024,18,3.3
8812d87937fffff,H3,2024,19,3.5
8812d87937fffff,H3,2024,20,3.8
8812d87937fffff,H3,2024,21,3.6
8812d87937fffff,H3,2024,22,3.4
8812d87937fffff,H3,2024,23,3.0
8812d9ad61fffff,H3,2024,0,1.4
8812d9ad61fffff,H3,2024,1,1.1
8812d9ad61fffff,H3,2024,2,1.0
8812d9ad61fffff,H3,2024,3,0.9
8812d9ad61fffff,H3,2024,4,0.8
8812d9ad61fffff,H3,2024,5,0.8
8812d9ad61fffff,H3,2024,6,0.7
8812d9ad61fffff,H3,2024,7,0.6
8812d9ad61fffff,H3,2024,8,0.5
8812d9ad61fffff,H3,2024,9,0.5
8812d9ad61fffff,H3,2024,10,0.5
8812d9ad61fffff,H3,2024,11,0.6
8812d9ad61fffff,H3,2024,12,0.7
8812d9ad61fffff,H3,2024,13,0.7
8812d9ad61fffff,H3,2024,14,0.8
8812d9ad61fffff,H3,2024,15,0.9
8812d9ad61fffff,H3,2024,16,1.1
8812d9ad61fffff,H3,2024,17,1.5
8812d9ad61fffff,H3,2024,18,1.8
8812d9ad61fffff,H3,2024,19,1.9
8812d9ad61fffff,H3,2024,20,1.9
8812d9ad61fffff,H3,2024,21,1.9
8812d9ad61fffff,H3,2024,22,1.8
8812d9ad61fffff,H3,2024,23,1.6
8812d9c767fffff,H3,2024,0,1.9
8812d9c767fffff,H3,2024,1,1.6
8812d9c767fffff,H3,2024,2,1.5
8812d9c767fffff,H3,2024,3,1.2
8812d9c767fffff,H3,2024,4,1.1
8812d9c767fffff,H3,2024,5,1.0
8812d9c767fffff,H3,2024,6,0.9
8812d9c767fffff,H3,2024,7,0.8
8812d9c767fffff,H3,2024,8,0.7
8812d9c767fffff,H3,2024,9,0.6
8812d9c767fffff,H3,2024,10,0.7
8812d9c767fffff,H3,2024,11,0.8
8812d9c767fffff,H3,2024,12,0.9
8812d9c767fffff,H3,2024,13,1.0
8812d9c767fffff,H3,2024,14,1.1
8812d9c767fffff,H3,2024,15,1.2
8812d9c767fffff,H3,2024,16,1.6
8812d9c767fffff,H3,2024,17,2.0
8812d9c767fffff,H3,2024,18,2.5
8812d9c767fffff,H3,2024,19,2.6
8812d9c767fffff,H3,2024,20,2.7
8812d9c767fffff,H3,2024,21,2.7
8812d9c767fffff,H3,2024,22,2.5
8812d9c767fffff,H3,2024,23,2.3
8812da6023fffff,H3,2024,0,1.5
8812da6023fffff,H3,2024,1,1.4
8812da6023fffff,H3,2024,2,1.1
8812da6023fffff,H3,2024,3,1.0
8812da6023fffff,H3,2024,4,0.9
8812da6023fffff,H3,2024,5,0.9
8812da6023fffff,H3,2024,6,0.8
8812da6023fffff,H3,2024,7,0.6
8812da6023fffff,H3,2024,8,0.6
8812da6023fffff,H3,2024,9,0.5
8812da6023fffff,H3,2024,10,0.6
8812da6023fffff,H3,2024,11,0.6
8812da6023fffff,H3,2024,12,0.7
8812da6023fffff,H3,2024,13,0.8
8812da6023fffff,H3,2024,14,0.9
8812da6023fffff,H3,2024,15,1.0
8812da6023fffff,H3,2024,16,1.2
8812da6023fffff,H3,2024,17,1.7
8812da6023fffff,H3,2024,18,1.9
8812da6023fffff,H3,2024,19,2.2
8812da6023fffff,H3,2024,20,2.2
8812da6023fffff,H3,2024,21,2.2
8812da6023fffff,H3,2024,22,2.0
8812da6023fffff,H3,2024,23,1.8
8812db0c39fffff,H3,2024,0,4.2
8812db0c39fffff,H3,2024,1,3.6
8812db0c39fffff,H3,2024,2,3.2
8812db0c39fffff,H3,2024,3,2.8
8812db0c39fffff,H3,2024,4,2.6
8812db0c39fffff,H3,2024,5,2.4
8812db0c39fffff,H3,2024,6,2.0
8812db0c39fffff,H3,2024,7,1.7
8812db0c39fffff,H3,2024,8,1.4
8812db0c39fffff,H3,2024,9,1.4
8812db0c39fffff,H3,2024,10,1.5
8812db0c39fffff,H3,2024,11,1.7
8812db0c39fffff,H3,2024,12,1.9
8812db0c39fffff,H3,2024,13,2.2
8812db0c39fffff,H3,2024,14,2.4
8812db0c39fffff,H3,2024,15,2.8
8812db0c39fffff,H3,2024,16,3.5
8812db0c39fffff,H3,2024,17,4.5
8812db0c39fffff,H3,2024,18,5.3
8812db0c39fffff,H3,2024,19,5.8
8812db0c39fffff,H3,2024,20,6.0
8812db0c39fffff,H3,2024,21,5.9
8812db0c39fffff,H3,2024,22,5.5
8812db0c39fffff,H3,2024,23,4.9
8812db0db3fffff,H3,2024,0,1.6
8812db0db3fffff,H3,2024,1,1.4
8812db0db3fffff,H3,2024,2,1.2
8812db0db3fffff,H3,2024,3,1.1
8812db0db3fffff,H3,2024,4,1.0
8812db0db3fffff,H3,2024,5,0.9
8812db0db3fffff,H3,2024,6,0.8
8812db0db3fffff,H3,2024,7,0.7
8812db0db3fffff,H3,2024,8,0.6
8812db0db3fffff,H3,2024,9,0.6
8812db0db3fffff,H3,2024,10,0.6
8812db0db3fffff,H3,2024,11,0.7
8812db0db3fffff,H3,2024,12,0.8
8812db0db3fffff,H3,2024,13,0.8
8812db0db3fffff,H3,2024,14,0.9
8812db0db3fffff,H3,2024,15,1.0
8812db0db3fffff,H3,2024,16,1.4
8812db0db3fffff,H3,2024,17,1.8
8812db0db3fffff,H3,2024,18,2.0
8812db0db3fffff,H3,2024,19,2.3
8812db0db3fffff,H3,2024,20,2.3
8812db0db3fffff,H3,2024,21,2.3
8812db0db3fffff,H3,2024,22,2.2
8812db0db3fffff,H3,2024,23,1.8
8812db341bfffff,H3,2024,0,1.8
8812db341bfffff,H3,2024,1,1.6
8812db341bfffff,H3,2024,2,1.4
8812db341bfffff,H3,2024,3,1.2
8812db341bfffff,H3,2024,4,1.1
8812db341bfffff,H3,2024,5,1.0
8812db341bfffff,H3,2024,6,0.9
8812db341bfffff,H3,2024,7,0.8
8812db341bfffff,H3,2024,8,0.7
8812db341bfffff,H3,2024,9,0.6
8812db341bfffff,H3,2024,10,0.7
8812db341bfffff,H3,2024,11,0.8
8812db341bfffff,H3,2024,12,0.9
8812db341bfffff,H3,2024,13,1.0
8812db341bfffff,H3,2024,14,1.1
8812db341bfffff,H3,2024,15,1.2
8812db341bfffff,H3,2024,16,1.6
8812db341bfffff,H3,2024,17,2.0
8812db341bfffff,H3,2024,18,2.4
8812db341bfffff,H3,2024,19,2.6
8812db341bfffff,H3,2024,20,2.7
8812db341bfffff,H3,2024,21,2.6
8812db341bfffff,H3,2024,22,2.5
8812db341bfffff,H3,2024,23,2.2
8812db71e3fffff,H3,2024,0,2.0
8812db71e3fffff,H3,2024,1,1.8
8812db71e3fffff,H3,2024,2,1.6
8812db71e3fffff,H3,2024,3,1.4
8812db71e3fffff,H3,2024,4,1.2
8812db71e3fffff,H3,2024,5,1.1
8812db71e3fffff,H3,2024,6,1.0
8812db71e3fffff,H3,2024,7,0.9
8812db71e3fffff,H3,2024,8,0.8
8812db71e3fffff,H3,2024,9,0.8
8812db71e3fffff,H3,2024,10,0.8
8812db71e3fffff,H3,2024,11,0.9
8812db71e3fffff,H3,2024,12,1.0
8812db71e3fffff,H3,2024,13,1.1
8812db71e3fffff,H3,2024,14,1.2
8812db71e3fffff,H3,2024,15,1.5
8812db71e3fffff,H3,2024,16,1.9
8812db71e3fffff,H3,2024,17,2.4
8812db71e3fffff,H3,2024,18,2.8
8812db71e3fffff,H3,2024,19,3.1
8812db71e3fffff,H3,2024,20,3.2
8812db71e3fffff,H3,2024,21,3.1
8812db71e3fffff,H3,2024,22,2.8
8812db71e3fffff,H3,2024,23,2.5
8812db7753fffff,H3,2024,0,2.4
8812db7753fffff,H3,2024,1,2.0
8812db7753fffff,H3,2024,2,1.8
8812db7753fffff,H3,2024,3,1.6
8812db7753fffff,H3,2024,4,1.5
8812db7753fffff,H3,2024,5,1.4
8812db7753fffff,H3,2024,6,1.1
8812db7753fffff,H3,2024,7,0.9
8812db7753fffff,H3,2024,8,0.8
8812db7753fffff,H3,2024,9,0.8
8812db7753fffff,H3,2024,10,0.8
8812db7753fffff,H3,2024,11,0.9
8812db7753fffff,H3,2024,12,1.1
8812db7753fffff,H3,2024,13,1.2
8812db7753fffff,H3,2024,14,1.4
8812db7753fffff,H3,2024,15,1.6
8812db7753fffff,H3,2024,16,2.0
8812db7753fffff,H3,2024,17,2.6
8812db7753fffff,H3,2024,18,3.1
8812db7753fffff,H3,2024,19,3.3
8812db7753fffff,H3,2024,20,3.4
8812db7753fffff,H3,2024,21,3.3
8812db7753fffff,H3,2024,22,3.1
8812db7753fffff,H3,2024,23,2.7
882600b297fffff,H3,2024,0,3.4
882600b297fffff,H3,2024,1,3.0
882600b297fffff,H3,2024,2,2.6
882600b297fffff,H3,2024,3,2.4
882600b297fffff,H3,2024,4,2.2
882600b297fffff,H3,2024,5,1.9
882600b297fffff,H3,2024,6,1.7
882600b297fffff,H3,2024,7,1.4
882600b297fffff,H3,2024,8,1.1
882600b297fffff,H3,2024,9,1.1
882600b297fffff,H3,2024,10,1.2
882600b297fffff,H3,2024,11,1.4
882600b297fffff,H3,2024,12,1.6
882600b297fffff,H3,2024,13,1.8
882600b297fffff,H3,2024,14,2.0
882600b297fffff,H3,2024,15,2.4
882600b297fffff,H3,2024,16,3.0
882600b297fffff,H3,2024,17,3.9
882600b297fffff,H3,2024,18,4.5
882600b297fffff,H3,2024,19,4.8
882600b297fffff,H3,2024,20,5.0
882600b297fffff,H3,2024,21,4.9
882600b297fffff,H3,2024,22,4.5
882600b297fffff,H3,2024,23,4.1
882600b761fffff,H3,2024,0,1.4
882600b761fffff,H3,2024,1,1.2
882600b761fffff,H3,2024,2,1.0
882600b761fffff,H3,2024,3,0.9
882600b761fffff,H3,2024,4,0.9
882600b761fffff,H3,2024,5,0.8
882600b761fffff,H3,2024,6,0.7
882600b761fffff,H3,2024,7,0.6
882600b761fffff,H3,2024,8,0.5
882600b761fffff,H3,2024,9,0.5
882600b761fffff,H3,2024,10,0.5
882600b761fffff,H3,2024,11,0.6
882600b761fffff,H3,2024,12,0.7
882600b761fffff,H3,2024,13,0.8
882600b761fffff,H3,2024,14,0.8
882600b761fffff,H3,2024,15,0.9
882600b761fffff,H3,2024,16,1.2
882600b761fffff,H3,2024,17,1.6
882600b761fffff,H3,2024,18,1.8
882600b761fffff,H3,2024,19,1.9
882600b761fffff,H3,2024,20,2.0
882600b761fffff,H3,2024,21,2.0
882600b761fffff,H3,2024,22,1.8
882600b761fffff,H3,2024,23,1.7
8826016e8dfffff,H3,2024,0,1.4
8826016e8dfffff,H3,2024,1,1.2
8826016e8dfffff,H3,2024,2,1.0
8826016e8dfffff,H3,2024,3,0.9
8826016e8dfffff,H3,2024,4,0.8
8826016e8dfffff,H3,2024,5,0.8
8826016e8dfffff,H3,2024,6,0.7
8826016e8dfffff,H3,2024,7,0.6
8826016e8dfffff,H3,2024,8,0.5
8826016e8dfffff,H3,2024,9,0.5
8826016e8dfffff,H3,2024,10,0.5
8826016e8dfffff,H3,2024,11,0.6
8826016e8dfffff,H3,2024,12,0.7
8826016e8dfffff,H3,2024,13,0.7
8826016e8dfffff,H3,2024,14,0.8
8826016e8dfffff,H3,2024,15,0.9
8826016e8dfffff,H3,2024,16,1.1
8826016e8dfffff,H3,2024,17,1.6
8826016e8dfffff,H3,2024,18,1.8
8826016e8dfffff,H3,2024,19,1.9
8826016e8dfffff,H3,2024,20,2.0
8826016e8dfffff,H3,2024,21,1.9
8826016e8dfffff,H3,2024,22,1.8
8826016e8dfffff,H3,2024,23,1.6
8826068463fffff,H3,2024,0,2.2
8826068463fffff,H3,2024,1,1.8
8826068463fffff,H3,2024,2,1.6
8826068463fffff,H3,2024,3,1.5
8826068463fffff,H3,2024,4,1.2
8826068463fffff,H3,2024,5,1.2
8826068463fffff,H3,2024,6,1.0
8826068463fffff,H3,2024,7,0.9
8826068463fffff,H3,2024,8,0.7
8826068463fffff,H3,2024,9,0.7
8826068463fffff,H3,2024,10,0.8
8826068463fffff,H3,2024,11,0.9
8826068463fffff,H3,2024,12,1.0
8826068463fffff,H3,2024,13,1.1
8826068463fffff,H3,2024,14,1.2
8826068463fffff,H3,2024,15,1.5
8826068463fffff,H3,2024,16,1.8
8826068463fffff,H3,2024,17,2.4
8826068463fffff,H3,2024,18,2.8
8826068463fffff,H3,2024,19,3.0
8826068463fffff,H3,2024,20,3.1
8826068463fffff,H3,2024,21,3.1
8826068463fffff,H3,2024,22,2.8
8826068463fffff,H3,2024,23,2.5
8826085103fffff,H3,2024,0,5.6
8826085103fffff,H3,2024,1,4.9
8826085103fffff,H3,2024,2,4.2
8826085103fffff,H3,2024,3,3.8
8826085103fffff,H3,2024,4,3.4
8826085103fffff,H3,2024,5,3.1
8826085103fffff,H3,2024,6,2.8
8826085103fffff,H3,2024,7,2.3
8826085103fffff,H3,2024,8,1.9
8826085103fffff,H3,2024,9,1.9
8826085103fffff,H3,2024,10,2.0
8826085103fffff,H3,2024,11,2.4
8826085103fffff,H3,2024,12,2.7
8826085103fffff,H3,2024,13,3.1
8826085103fffff,H3,2024,14,3.4
8826085103fffff,H3,2024,15,4.0
8826085103fffff,H3,2024,16,4.9
8826085103fffff,H3,2024,17,6.4
8826085103fffff,H3,2024,18,7.5
8826085103fffff,H3,2024,19,8.1
8826085103fffff,H3,2024,20,8.4
8826085103fffff,H3,2024,21,8.2
8826085103fffff,H3,2024,22,7.5
8826085103fffff,H3,2024,23,6.6
88260a1037fffff,H3,2024,0,1.5
88260a1037fffff,H3,2024,1,1.2
88260a1037fffff,H3,2024,2,1.1
88260a1037fffff,H3,2024,3,1.0
88260a1037fffff,H3,2024,4,0.9
88260a1037fffff,H3,2024,5,0.8
88260a1037fffff,H3,2024,6,0.8
88260a1037fffff,H3,2024,7,0.6
88260a1037fffff,H3,2024,8,0.5
88260a1037fffff,H3,2024,9,0.5
88260a1037fffff,H3,2024,10,0.6
88260a1037fffff,H3,2024,11,0.6
88260a1037fffff,H3,2024,12,0.7
88260a1037fffff,H3,2024,13,0.8
88260a1037fffff,H3,2024,14,0.8
88260a1037fffff,H3,2024,15,1.0
88260a1037fffff,H3,2024,16,1.2
88260a1037fffff,H3,2024,17,1.6
88260a1037fffff,H3,2024,18,1.9
88260a1037fffff,H3,2024,19,2.0
88260a1037fffff,H3,2024,20,2.2
88260a1037fffff,H3,2024,21,2.0
88260a1037fffff,H3,2024,22,1.9
88260a1037fffff,H3,2024,23,1.7
88260a114bfffff,H3,2024,0,4.2
88260a114bfffff,H3,2024,1,3.6
88260a114bfffff,H3,2024,2,3.2
88260a114bfffff,H3,2024,3,2.8
88260a114bfffff,H3,2024,4,2.6
88260a114bfffff,H3,2024,5,2.4
88260a114bfffff,H3,2024,6,2.2
88260a114bfffff,H3,2024,7,1.7
88260a114bfffff,H3,2024,8,1.4
88260a114bfffff,H3,2024,9,1.4
88260a114bfffff,H3,2024,10,1.5
88260a114bfffff,H3,2024,11,1.7
88260a114bfffff,H3,2024,12,1.9
88260a114bfffff,H3,2024,13,2.2
88260a114bfffff,H3,2024,14,2.4
88260a114bfffff,H3,2024,15,2.8
88260a114bfffff,H3,2024,16,3.5
88260a114bfffff,H3,2024,17,4.7
88260a114bfffff,H3,2024,18,5.5
88260a114bfffff,H3,2024,19,5.9
88260a114bfffff,H3,2024,20,6.1
88260a114bfffff,H3,2024,21,6.0
88260a114bfffff,H3,2024,22,5.6
88260a114bfffff,H3,2024,23,4.9
88260a1337fffff,H3,2024,0,28.3
88260a1337fffff,H3,2024,0,0.6
88260a1337fffff,H3,2024,1,24.8
88260a1337fffff,H3,2024,1,0.5
88260a1337fffff,H3,2024,2,21.6
88260a1337fffff,H3,2024,2,0.3
88260a1337fffff,H3,2024,3,19.4
88260a1337fffff,H3,2024,3,0.3
88260a1337fffff,H3,2024,4,17.6
88260a1337fffff,H3,2024,4,0.3
88260a1337fffff,H3,2024,5,16.0
88260a1337fffff,H3,2024,5,0.2
88260a1337fffff,H3,2024,6,14.2
88260a1337fffff,H3,2024,6,0.2
88260a1337fffff,H3,2024,7,11.4
88260a1337fffff,H3,2024,7,0.2
88260a1337fffff,H3,2024,8,9.5
88260a1337fffff,H3,2024,8,0.2
88260a1337fffff,H3,2024,9,9.2
88260a1337fffff,H3,2024,9,0.1
88260a1337fffff,H3,2024,10,9.9
88260a1337fffff,H3,2024,10,0.2
88260a1337fffff,H3,2024,11,11.4
88260a1337fffff,H3,2024,11,0.2
88260a1337fffff,H3,2024,12,13.2
88260a1337fffff,H3,2024,12,0.2
88260a1337fffff,H3,2024,13,14.7
88260a1337fffff,H3,2024,13,0.2
88260a1337fffff,H3,2024,14,16.4
