Geography Name,Geography Type,Year,Hour of Day,Avg. Demand (kW)
880c51cc2dfffff,H3,2027,13,0.7
880c51cc2dfffff,H3,2027,14,0.7
880c51cc2dfffff,H3,2027,15,0.8
880c51cc2dfffff,H3,2027,16,1.0
880c51cc2dfffff,H3,2027,17,1.4
880c51cc2dfffff,H3,2027,18,1.6
880c51cc2dfffff,H3,2027,19,1.7
880c51cc2dfffff,H3,2027,20,1.8
880c51cc2dfffff,H3,2027,21,1.7
880c51cc2dfffff,H3,2027,22,1.6
880c51cc2dfffff,H3,2027,23,1.5
880c553825fffff,H3,2027,0,3.4
880c553825fffff,H3,2027,1,3.0
880c553825fffff,H3,2027,2,2.6
880c553825fffff,H3,2027,3,2.3
880c553825fffff,H3,2027,4,2.0
880c553825fffff,H3,2027,5,1.8
880c553825fffff,H3,2027,6,1.7
880c553825fffff,H3,2027,7,1.4
880c553825fffff,H3,2027,8,1.1
880c553825fffff,H3,2027,9,1.1
880c553825fffff,H3,2027,10,1.2
880c553825fffff,H3,2027,11,1.4
880c553825fffff,H3,2027,12,1.6
880c553825fffff,H3,2027,13,1.8
880c553825fffff,H3,2027,14,2.0
880c553825fffff,H3,2027,15,2.4
880c553825fffff,H3,2027,16,3.0
880c553825fffff,H3,2027,17,3.9
880c553825fffff,H3,2027,18,4.4
880c553825fffff,H3,2027,19,4.8
880c553825fffff,H3,2027,20,4.9
880c553825fffff,H3,2027,21,4.8
880c553825fffff,H3,2027,22,4.5
880c553825fffff,H3,2027,23,4.0
880c5acf5dfffff,H3,2027,0,2.8
880c5acf5dfffff,H3,2027,1,2.5
880c5acf5dfffff,H3,2027,2,2.2
880c5acf5dfffff,H3,2027,3,2.0
880c5acf5dfffff,H3,2027,4,1.8
880c5acf5dfffff,H3,2027,5,1.6
880c5acf5dfffff,H3,2027,6,1.5
880c5acf5dfffff,H3,2027,7,1.1
880c5acf5dfffff,H3,2027,8,1.0
880c5acf5dfffff,H3,2027,9,0.9
880c5acf5dfffff,H3,2027,10,1.0
880c5acf5dfffff,H3,2027,11,1.1
880c5acf5dfffff,H3,2027,12,1.4
880c5acf5dfffff,H3,2027,13,1.5
880c5acf5dfffff,H3,2027,14,1.7
880c5acf5dfffff,H3,2027,15,2.0
880c5acf5dfffff,H3,2027,16,2.5
880c5acf5dfffff,H3,2027,17,3.3
880c5acf5dfffff,H3,2027,18,3.8
880c5acf5dfffff,H3,2027,19,4.1
880c5acf5dfffff,H3,2027,20,4.2
880c5acf5dfffff,H3,2027,21,4.1
880c5acf5dfffff,H3,2027,22,3.9
880c5acf5dfffff,H3,2027,23,3.4
880c62a9dbfffff,H3,2027,0,2.2
880c62a9dbfffff,H3,2027,1,1.9
880c62a9dbfffff,H3,2027,2,1.6
880c62a9dbfffff,H3,2027,3,1.5
880c62a9dbfffff,H3,2027,4,1.4
880c62a9dbfffff,H3,2027,5,1.2
880c62a9dbfffff,H3,2027,6,1.1
880c62a9dbfffff,H3,2027,7,0.9
880c62a9dbfffff,H3,2027,8,0.8
880c62a9dbfffff,H3,2027,9,0.8
880c62a9dbfffff,H3,2027,10,0.9
880c62a9dbfffff,H3,2027,11,1.0
880c62a9dbfffff,H3,2027,12,1.1
880c62a9dbfffff,H3,2027,13,1.2
880c62a9dbfffff,H3,2027,14,1.4
880c62a9dbfffff,H3,2027,15,1.7
880c62a9dbfffff,H3,2027,16,2.2
880c62a9dbfffff,H3,2027,17,2.7
880c62a9dbfffff,H3,2027,18,3.1
880c62a9dbfffff,H3,2027,19,3.3
880c62a9dbfffff,H3,2027,20,3.4
880c62a9dbfffff,H3,2027,21,3.3
880c62a9dbfffff,H3,2027,22,3.0
880c62a9dbfffff,H3,2027,23,2.6
880c6418e9fffff,H3,2027,0,2.0
880c6418e9fffff,H3,2027,1,1.7
880c6418e9fffff,H3,2027,2,1.5
880c6418e9fffff,H3,2027,3,1.4
880c6418e9fffff,H3,2027,4,1.2
880c6418e9fffff,H3,2027,5,1.0
880c6418e9fffff,H3,2027,6,0.9
880c6418e9fffff,H3,2027,7,0.8
880c6418e9fffff,H3,2027,8,0.7
880c6418e9fffff,H3,2027,9,0.7
880c6418e9fffff,H3,2027,10,0.7
880c6418e9fffff,H3,2027,11,0.8
880c6418e9fffff,H3,2027,12,0.9
880c6418e9fffff,H3,2027,13,1.0
880c6418e9fffff,H3,2027,14,1.1
880c6418e9fffff,H3,2027,15,1.4
880c6418e9fffff,H3,2027,16,1.7
880c6418e9fffff,H3,2027,17,2.2
880c6418e9fffff,H3,2027,18,2.5
880c6418e9fffff,H3,2027,19,2.6
880c6418e9fffff,H3,2027,20,2.7
880c6418e9fffff,H3,2027,21,2.7
880c6418e9fffff,H3,2027,22,2.6
880c6418e9fffff,H3,2027,23,2.3
880c64519dfffff,H3,2027,0,1.8
880c64519dfffff,H3,2027,1,1.6
880c64519dfffff,H3,2027,2,1.4
880c64519dfffff,H3,2027,3,1.2
880c64519dfffff,H3,2027,4,1.1
880c64519dfffff,H3,2027,5,1.0
880c64519dfffff,H3,2027,6,0.9
880c64519dfffff,H3,2027,7,0.8
880c64519dfffff,H3,2027,8,0.7
880c64519dfffff,H3,2027,9,0.7
880c64519dfffff,H3,2027,10,0.7
880c64519dfffff,H3,2027,11,0.8
880c64519dfffff,H3,2027,12,0.9
880c64519dfffff,H3,2027,13,1.0
880c64519dfffff,H3,2027,14,1.1
880c64519dfffff,H3,2027,15,1.2
880c64519dfffff,H3,2027,16,1.6
880c64519dfffff,H3,2027,17,2.2
880c64519dfffff,H3,2027,18,2.5
880c64519dfffff,H3,2027,19,2.6
880c64519dfffff,H3,2027,20,2.7
880c64519dfffff,H3,2027,21,2.7
880c64519dfffff,H3,2027,22,2.5
880c64519dfffff,H3,2027,23,2.2
880c73310bfffff,H3,2027,0,14.0
880c73310bfffff,H3,2027,1,12.0
880c73310bfffff,H3,2027,2,10.3
880c73310bfffff,H3,2027,3,8.9
880c73310bfffff,H3,2027,4,7.6
880c73310bfffff,H3,2027,5,6.6
880c73310bfffff,H3,2027,6,5.8
880c73310bfffff,H3,2027,7,4.9
880c73310bfffff,H3,2027,8,4.3
880c73310bfffff,H3,2027,9,4.2
880c73310bfffff,H3,2027,10,4.7
880c73310bfffff,H3,2027,11,5.3
880c73310bfffff,H3,2027,12,6.2
880c73310bfffff,H3,2027,13,7.2
880c73310bfffff,H3,2027,14,7.7
880c73310bfffff,H3,2027,15,8.9
880c73310bfffff,H3,2027,16,10.7
880c73310bfffff,H3,2027,17,13.3
880c73310bfffff,H3,2027,18,15.2
880c73310bfffff,H3,2027,19,16.0
880c73310bfffff,H3,2027,20,16.8
880c73310bfffff,H3,2027,21,17.3
880c73310bfffff,H3,2027,22,16.8
880c73310bfffff,H3,2027,23,15.9
880c733159fffff,H3,2027,0,1.1
880c733159fffff,H3,2027,1,1.0
880c733159fffff,H3,2027,2,0.9
880c733159fffff,H3,2027,3,0.8
880c733159fffff,H3,2027,4,0.7
880c733159fffff,H3,2027,5,0.7
880c733159fffff,H3,2027,6,0.6
880c733159fffff,H3,2027,7,0.5
880c733159fffff,H3,2027,8,0.5
880c733159fffff,H3,2027,9,0.5
880c733159fffff,H3,2027,10,0.5
880c733159fffff,H3,2027,11,0.5
880c733159fffff,H3,2027,12,0.6
880c733159fffff,H3,2027,13,0.7
880c733159fffff,H3,2027,14,0.7
880c733159fffff,H3,2027,15,0.9
880c733159fffff,H3,2027,16,1.0
880c733159fffff,H3,2027,17,1.4
880c733159fffff,H3,2027,18,1.6
880c733159fffff,H3,2027,19,1.7
880c733159fffff,H3,2027,20,1.8
880c733159fffff,H3,2027,21,1.7
880c733159fffff,H3,2027,22,1.6
880c733159fffff,H3,2027,23,1.4
880c733855fffff,H3,2027,0,50.5
880c733855fffff,H3,2027,1,44.0
880c733855fffff,H3,2027,2,38.2
880c733855fffff,H3,2027,3,34.2
880c733855fffff,H3,2027,4,30.8
880c733855fffff,H3,2027,5,27.8
880c733855fffff,H3,2027,6,24.9
880c733855fffff,H3,2027,7,20.0
880c733855fffff,H3,2027,8,16.8
880c733855fffff,H3,2027,9,16.1
880c733855fffff,H3,2027,10,17.5
880c733855fffff,H3,2027,11,20.1
880c733855fffff,H3,2027,12,23.3
880c733855fffff,H3,2027,13,26.0
880c733855fffff,H3,2027,14,29.1
880c733855fffff,H3,2027,15,34.1
880c733855fffff,H3,2027,16,42.5
880c733855fffff,H3,2027,17,55.5
880c733855fffff,H3,2027,18,65.7
880c733855fffff,H3,2027,19,71.9
880c733855fffff,H3,2027,20,75.0
880c733855fffff,H3,2027,21,73.2
880c733855fffff,H3,2027,22,67.4
880c733855fffff,H3,2027,23,59.5
880c7338b9fffff,H3,2027,0,1.2
880c7338b9fffff,H3,2027,1,1.1
880c7338b9fffff,H3,2027,2,1.0
880c7338b9fffff,H3,2027,3,0.9
880c7338b9fffff,H3,2027,4,0.8
880c7338b9fffff,H3,2027,5,0.7
880c7338b9fffff,H3,2027,6,0.7
880c7338b9fffff,H3,2027,7,0.6
880c7338b9fffff,H3,2027,8,0.5
880c7338b9fffff,H3,2027,9,0.5
880c7338b9fffff,H3,2027,10,0.5
880c7338b9fffff,H3,2027,11,0.6
880c7338b9fffff,H3,2027,12,0.6
880c7338b9fffff,H3,2027,13,0.7
880c7338b9fffff,H3,2027,14,0.7
880c7338b9fffff,H3,2027,15,0.9
880c7338b9fffff,H3,2027,16,1.0
880c7338b9fffff,H3,2027,17,1.4
880c7338b9fffff,H3,2027,18,1.6
880c7338b9fffff,H3,2027,19,1.8
880c7338b9fffff,H3,2027,20,1.8
880c7338b9fffff,H3,2027,21,1.8
880c7338b9fffff,H3,2027,22,1.7
880c7338b9fffff,H3,2027,23,1.5
880c7339d7fffff,H3,2027,0,6.4
880c7339d7fffff,H3,2027,1,5.6
880c7339d7fffff,H3,2027,2,4.8
880c7339d7fffff,H3,2027,3,4.3
880c7339d7fffff,H3,2027,4,3.9
880c7339d7fffff,H3,2027,5,3.5
880c7339d7fffff,H3,2027,6,3.2
880c7339d7fffff,H3,2027,7,2.6
880c7339d7fffff,H3,2027,8,2.3
880c7339d7fffff,H3,2027,9,2.2
880c7339d7fffff,H3,2027,10,2.3
880c7339d7fffff,H3,2027,11,2.7
880c7339d7fffff,H3,2027,12,3.1
880c7339d7fffff,H3,2027,13,3.5
880c7339d7fffff,H3,2027,14,3.9
880c7339d7fffff,H3,2027,15,4.5
880c7339d7fffff,H3,2027,16,5.7
880c7339d7fffff,H3,2027,17,7.3
880c7339d7fffff,H3,2027,18,8.4
880c7339d7fffff,H3,2027,19,9.0
880c7339d7fffff,H3,2027,20,9.3
880c7339d7fffff,H3,2027,21,9.1
880c7339d7fffff,H3,2027,22,8.5
880c7339d7fffff,H3,2027,23,7.5
880c733a33fffff,H3,2027,0,7.4
880c733a33fffff,H3,2027,1,6.5
880c733a33fffff,H3,2027,2,5.6
880c733a33fffff,H3,2027,3,5.1
880c733a33fffff,H3,2027,4,4.5
880c733a33fffff,H3,2027,5,4.2
880c733a33fffff,H3,2027,6,3.8
880c733a33fffff,H3,2027,7,3.0
880c733a33fffff,H3,2027,8,2.5
880c733a33fffff,H3,2027,9,2.4
880c733a33fffff,H3,2027,10,2.6
880c733a33fffff,H3,2027,11,3.0
880c733a33fffff,H3,2027,12,3.4
880c733a33fffff,H3,2027,13,3.9
880c733a33fffff,H3,2027,14,4.3
880c733a33fffff,H3,2027,15,5.1
880c733a33fffff,H3,2027,16,6.2
880c733a33fffff,H3,2027,17,8.3
880c733a33fffff,H3,2027,18,9.7
880c733a33fffff,H3,2027,19,10.3
880c733a33fffff,H3,2027,20,10.8
880c733a33fffff,H3,2027,21,10.6
880c733a33fffff,H3,2027,22,9.8
880c733a33fffff,H3,2027,23,8.8
880c733a35fffff,H3,2027,0,5.1
880c733a35fffff,H3,2027,1,4.4
880c733a35fffff,H3,2027,2,3.9
880c733a35fffff,H3,2027,3,3.5
880c733a35fffff,H3,2027,4,3.2
880c733a35fffff,H3,2027,5,2.8
880c733a35fffff,H3,2027,6,2.5
880c733a35fffff,H3,2027,7,2.0
880c733a35fffff,H3,2027,8,1.7
880c733a35fffff,H3,2027,9,1.6
880c733a35fffff,H3,2027,10,1.8
880c733a35fffff,H3,2027,11,2.0
880c733a35fffff,H3,2027,12,2.4
880c733a35fffff,H3,2027,13,2.6
880c733a35fffff,H3,2027,14,3.0
880c733a35fffff,H3,2027,15,3.4
880c733a35fffff,H3,2027,16,4.3
880c733a35fffff,H3,2027,17,5.6
880c733a35fffff,H3,2027,18,6.6
880c733a35fffff,H3,2027,19,7.0
880c733a35fffff,H3,2027,20,7.4
880c733a35fffff,H3,2027,21,7.3
880c733a35fffff,H3,2027,22,6.7
880c733a35fffff,H3,2027,23,6.0
880c733aa3fffff,H3,2027,0,1.9
880c733aa3fffff,H3,2027,1,1.6
880c733aa3fffff,H3,2027,2,1.4
880c733aa3fffff,H3,2027,3,1.2
880c733aa3fffff,H3,2027,4,1.1
880c733aa3fffff,H3,2027,5,1.0
880c733aa3fffff,H3,2027,6,1.0
880c733aa3fffff,H3,2027,7,0.8
880c733aa3fffff,H3,2027,8,0.7
880c733aa3fffff,H3,2027,9,0.7
880c733aa3fffff,H3,2027,10,0.8
880c733aa3fffff,H3,2027,11,0.9
880c733aa3fffff,H3,2027,12,1.0
880c733aa3fffff,H3,2027,13,1.1
880c733aa3fffff,H3,2027,14,1.2
880c733aa3fffff,H3,2027,15,1.5
880c733aa3fffff,H3,2027,16,1.8
880c733aa3fffff,H3,2027,17,2.4
880c733aa3fffff,H3,2027,18,2.7
880c733aa3fffff,H3,2027,19,2.8
880c733aa3fffff,H3,2027,20,3.0
880c733aa3fffff,H3,2027,21,2.8
880c733aa3fffff,H3,2027,22,2.6
880c733aa3fffff,H3,2027,23,2.3
880c733ac7fffff,H3,2027,0,1.5
880c733ac7fffff,H3,2027,1,1.4
880c733ac7fffff,H3,2027,2,1.1
880c733ac7fffff,H3,2027,3,1.0
880c733ac7fffff,H3,2027,4,0.9
880c733ac7fffff,H3,2027,5,0.9
880c733ac7fffff,H3,2027,6,0.8
880c733ac7fffff,H3,2027,7,0.7
880c733ac7fffff,H3,2027,8,0.6
880c733ac7fffff,H3,2027,9,0.6
880c733ac7fffff,H3,2027,10,0.6
880c733ac7fffff,H3,2027,11,0.7
880c733ac7fffff,H3,2027,12,0.7
880c733ac7fffff,H3,2027,13,0.8
880c733ac7fffff,H3,2027,14,0.9
880c733ac7fffff,H3,2027,15,1.0
880c733ac7fffff,H3,2027,16,1.4
880c733ac7fffff,H3,2027,17,1.7
880c733ac7fffff,H3,2027,18,2.0
880c733ac7fffff,H3,2027,19,2.2
880c733ac7fffff,H3,2027,20,2.3
880c733ac7fffff,H3,2027,21,2.2
880c733ac7fffff,H3,2027,22,2.0
880c733ac7fffff,H3,2027,23,1.8
880c733acbfffff,H3,2027,0,2.8
880c733acbfffff,H3,2027,1,2.5
880c733acbfffff,H3,2027,2,2.2
880c733acbfffff,H3,2027,3,2.0
880c733acbfffff,H3,2027,4,1.8
880c733acbfffff,H3,2027,5,1.6
880c733acbfffff,H3,2027,6,1.5
880c733acbfffff,H3,2027,7,1.1
880c733acbfffff,H3,2027,8,1.0
880c733acbfffff,H3,2027,9,0.9
880c733acbfffff,H3,2027,10,1.0
880c733acbfffff,H3,2027,11,1.1
880c733acbfffff,H3,2027,12,1.4
880c733acbfffff,H3,2027,13,1.5
880c733acbfffff,H3,2027,14,1.7
880c733acbfffff,H3,2027,15,2.0
880c733acbfffff,H3,2027,16,2.5
880c733acbfffff,H3,2027,17,3.3
880c733acbfffff,H3,2027,18,3.9
880c733acbfffff,H3,2027,19,4.1
880c733acbfffff,H3,2027,20,4.2
880c733acbfffff,H3,2027,21,4.2
880c733acbfffff,H3,2027,22,3.9
880c733acbfffff,H3,2027,23,3.4
880c7385b3fffff,H3,2027,0,3.2
880c7385b3fffff,H3,2027,1,2.8
880c7385b3fffff,H3,2027,2,2.4
880c7385b3fffff,H3,2027,3,2.2
880c7385b3fffff,H3,2027,4,2.0
880c7385b3fffff,H3,2027,5,1.8
880c7385b3fffff,H3,2027,6,1.6
880c7385b3fffff,H3,2027,7,1.2
880c7385b3fffff,H3,2027,8,1.1
880c7385b3fffff,H3,2027,9,1.0
880c7385b3fffff,H3,2027,10,1.1
880c7385b3fffff,H3,2027,11,1.2
880c7385b3fffff,H3,2027,12,1.5
880c7385b3fffff,H3,2027,13,1.7
880c7385b3fffff,H3,2027,14,1.8
880c7385b3fffff,H3,2027,15,2.2
880c7385b3fffff,H3,2027,16,2.7
880c7385b3fffff,H3,2027,17,3.5
880c7385b3fffff,H3,2027,18,4.2
880c7385b3fffff,H3,2027,19,4.5
880c7385b3fffff,H3,2027,20,4.7
880c7385b3fffff,H3,2027,21,4.5
880c7385b3fffff,H3,2027,22,4.2
880c7385b3fffff,H3,2027,23,3.8
880c73b23dfffff,H3,2027,0,5.3
880c73b23dfffff,H3,2027,1,4.7
880c73b23dfffff,H3,2027,2,4.0
880c73b23dfffff,H3,2027,3,3.6
880c73b23dfffff,H3,2027,4,3.3
880c73b23dfffff,H3,2027,5,3.0
880c73b23dfffff,H3,2027,6,2.7
880c73b23dfffff,H3,2027,7,2.2
880c73b23dfffff,H3,2027,8,1.8
880c73b23dfffff,H3,2027,9,1.7
880c73b23dfffff,H3,2027,10,1.9
880c73b23dfffff,H3,2027,11,2.2
880c73b23dfffff,H3,2027,12,2.5
880c73b23dfffff,H3,2027,13,2.8
880c73b23dfffff,H3,2027,14,3.2
880c73b23dfffff,H3,2027,15,3.6
880c73b23dfffff,H3,2027,16,4.7
880c73b23dfffff,H3,2027,17,6.0
880c73b23dfffff,H3,2027,18,7.0
880c73b23dfffff,H3,2027,19,7.5
880c73b23dfffff,H3,2027,20,7.8
880c73b23dfffff,H3,2027,21,7.6
880c73b23dfffff,H3,2027,22,7.0
880c73b23dfffff,H3,2027,23,6.2
880c74d485fffff,H3,2027,0,2.5
880c74d485fffff,H3,2027,1,2.2
880c74d485fffff,H3,2027,2,1.8
880c74d485fffff,H3,2027,3,1.6
880c74d485fffff,H3,2027,4,1.4
880c74d485fffff,H3,2027,5,1.1
880c74d485fffff,H3,2027,6,1.0
880c74d485fffff,H3,2027,7,0.8
880c74d485fffff,H3,2027,8,0.7
880c74d485fffff,H3,2027,9,0.7
880c74d485fffff,H3,2027,10,0.8
880c74d485fffff,H3,2027,11,0.9
880c74d485fffff,H3,2027,12,1.0
880c74d485fffff,H3,2027,13,1.1
880c74d485fffff,H3,2027,14,1.2
880c74d485fffff,H3,2027,15,1.5
880c74d485fffff,H3,2027,16,1.7
880c74d485fffff,H3,2027,17,2.2
880c74d485fffff,H3,2027,18,2.5
880c74d485fffff,H3,2027,19,2.7
880c74d485fffff,H3,2027,20,2.8
880c74d485fffff,H3,2027,21,3.0
880c74d485fffff,H3,2027,22,3.0
880c74d485fffff,H3,2027,23,2.7
880d58486bfffff,H3,2027,0,11.2
880d58486bfffff,H3,2027,1,9.9
880d58486bfffff,H3,2027,2,8.5
880d58486bfffff,H3,2027,3,7.6
880d58486bfffff,H3,2027,4,6.8
880d58486bfffff,H3,2027,5,6.1
880d58486bfffff,H3,2027,6,5.6
880d58486bfffff,H3,2027,7,4.7
880d58486bfffff,H3,2027,8,4.0
880d58486bfffff,H3,2027,9,3.9
880d58486bfffff,H3,2027,10,4.2
880d58486bfffff,H3,2027,11,4.8
880d58486bfffff,H3,2027,12,5.6
880d58486bfffff,H3,2027,13,6.2
880d58486bfffff,H3,2027,14,6.8
880d58486bfffff,H3,2027,15,8.2
880d58486bfffff,H3,2027,16,10.1
880d58486bfffff,H3,2027,17,13.1
880d58486bfffff,H3,2027,18,15.0
880d58486bfffff,H3,2027,19,16.0
880d58486bfffff,H3,2027,20,16.5
880d58486bfffff,H3,2027,21,16.1
880d58486bfffff,H3,2027,22,15.0
880d58486bfffff,H3,2027,23,13.3
880d5a91e7fffff,H3,2027,0,23.8
880d5a91e7fffff,H3,2027,1,20.6
880d5a91e7fffff,H3,2027,2,17.8
880d5a91e7fffff,H3,2027,3,15.8
880d5a91e7fffff,H3,2027,4,14.2
880d5a91e7fffff,H3,2027,5,13.0
880d5a91e7fffff,H3,2027,6,11.9
880d5a91e7fffff,H3,2027,7,9.9
880d5a91e7fffff,H3,2027,8,8.6
880d5a91e7fffff,H3,2027,9,8.3
880d5a91e7fffff,H3,2027,10,9.1
880d5a91e7fffff,H3,2027,11,10.3
880d5a91e7fffff,H3,2027,12,12.0
880d5a91e7fffff,H3,2027,13,13.5
880d5a91e7fffff,H3,2027,14,14.8
880d5a91e7fffff,H3,2027,15,17.5
880d5a91e7fffff,H3,2027,16,21.7
880d5a91e7fffff,H3,2027,17,27.8
880d5a91e7fffff,H3,2027,18,32.0
880d5a91e7fffff,H3,2027,19,34.0
880d5a91e7fffff,H3,2027,20,35.1
880d5a91e7fffff,H3,2027,21,34.2
880d5a91e7fffff,H3,2027,22,31.7
880d5a91e7fffff,H3,2027,23,28.1
880d5a9addfffff,H3,2027,0,3.1
880d5a9addfffff,H3,2027,1,2.7
880d5a9addfffff,H3,2027,2,2.4
880d5a9addfffff,H3,2027,3,2.2
880d5a9addfffff,H3,2027,4,1.9
880d5a9addfffff,H3,2027,5,1.7
880d5a9addfffff,H3,2027,6,1.6
880d5a9addfffff,H3,2027,7,1.2
880d5a9addfffff,H3,2027,8,1.0
880d5a9addfffff,H3,2027,9,1.0
880d5a9addfffff,H3,2027,10,1.1
880d5a9addfffff,H3,2027,11,1.2
880d5a9addfffff,H3,2027,12,1.5
880d5a9addfffff,H3,2027,13,1.6
880d5a9addfffff,H3,2027,14,1.8
880d5a9addfffff,H3,2027,15,2.2
880d5a9addfffff,H3,2027,16,2.7
880d5a9addfffff,H3,2027,17,3.5
880d5a9addfffff,H3,2027,18,4.1
880d5a9addfffff,H3,2027,19,4.3
880d5a9addfffff,H3,2027,20,4.5
880d5a9addfffff,H3,2027,21,4.4
880d5a9addfffff,H3,2027,22,4.1
880d5a9addfffff,H3,2027,23,3.6
880d5b863bfffff,H3,2027,0,9.4
880d5b863bfffff,H3,2027,1,8.2
880d5b863bfffff,H3,2027,2,7.0
880d5b863bfffff,H3,2027,3,6.2
880d5b863bfffff,H3,2027,4,5.5
880d5b863bfffff,H3,2027,5,4.8
880d5b863bfffff,H3,2027,6,4.3
880d5b863bfffff,H3,2027,7,3.4
880d5b863bfffff,H3,2027,8,3.0
880d5b863bfffff,H3,2027,9,2.8
880d5b863bfffff,H3,2027,10,3.2
880d5b863bfffff,H3,2027,11,3.6
880d5b863bfffff,H3,2027,12,4.2
880d5b863bfffff,H3,2027,13,4.8
880d5b863bfffff,H3,2027,14,5.2
880d5b863bfffff,H3,2027,15,6.1
880d5b863bfffff,H3,2027,16,7.5
880d5b863bfffff,H3,2027,17,9.5
880d5b863bfffff,H3,2027,18,11.0
880d5b863bfffff,H3,2027,19,11.7
880d5b863bfffff,H3,2027,20,12.3
880d5b863bfffff,H3,2027,21,12.3
880d5b863bfffff,H3,2027,22,11.8
880d5b863bfffff,H3,2027,23,10.9
8812b005d7fffff,H3,2027,0,1.8
8812b005d7fffff,H3,2027,1,1.6
8812b005d7fffff,H3,2027,2,1.4
8812b005d7fffff,H3,2027,3,1.2
8812b005d7fffff,H3,2027,4,1.1
8812b005d7fffff,H3,2027,5,1.0
8812b005d7fffff,H3,2027,6,0.9
8812b005d7fffff,H3,2027,7,0.8
8812b005d7fffff,H3,2027,8,0.7
8812b005d7fffff,H3,2027,9,0.7
8812b005d7fffff,H3,2027,10,0.7
8812b005d7fffff,H3,2027,11,0.8
8812b005d7fffff,H3,2027,12,0.9
8812b005d7fffff,H3,2027,13,1.0
8812b005d7fffff,H3,2027,14,1.1
8812b005d7fffff,H3,2027,15,1.4
8812b005d7fffff,H3,2027,16,1.7
8812b005d7fffff,H3,2027,17,2.2
8812b005d7fffff,H3,2027,18,2.5
8812b005d7fffff,H3,2027,19,2.6
8812b005d7fffff,H3,2027,20,2.7
8812b005d7fffff,H3,2027,21,2.6
8812b005d7fffff,H3,2027,22,2.5
8812b005d7fffff,H3,2027,23,2.2
8812b0c257fffff,H3,2027,0,2.8
8812b0c257fffff,H3,2027,1,2.5
8812b0c257fffff,H3,2027,2,2.2
8812b0c257fffff,H3,2027,3,1.9
8812b0c257fffff,H3,2027,4,1.7
8812b0c257fffff,H3,2027,5,1.6
8812b0c257fffff,H3,2027,6,1.4
8812b0c257fffff,H3,2027,7,1.1
8812b0c257fffff,H3,2027,8,0.9
8812b0c257fffff,H3,2027,9,0.9
8812b0c257fffff,H3,2027,10,1.0
8812b0c257fffff,H3,2027,11,1.1
8812b0c257fffff,H3,2027,12,1.4
8812b0c257fffff,H3,2027,13,1.5
8812b0c257fffff,H3,2027,14,1.7
8812b0c257fffff,H3,2027,15,1.9
8812b0c257fffff,H3,2027,16,2.4
8812b0c257fffff,H3,2027,17,3.2
8812b0c257fffff,H3,2027,18,3.6
8812b0c257fffff,H3,2027,19,3.9
8812b0c257fffff,H3,2027,20,4.1
