Year,Hour of Day,Avg. Demand,County
2028,13,10.8,anchorage
2028,14,11.5,anchorage
2028,15,13.2,anchorage
2028,16,15.6,anchorage
2028,17,19.3,anchorage
2028,18,21.8,anchorage
2028,19,22.8,anchorage
2028,20,24.3,anchorage
2028,21,25.2,anchorage
2028,22,25.2,anchorage
2028,23,24.2,anchorage
2028,0,1.2,anchorage
2028,1,1.1,anchorage
2028,2,0.9,anchorage
2028,3,0.9,anchorage
2028,4,0.8,anchorage
2028,5,0.7,anchorage
2028,6,0.7,anchorage
2028,7,0.5,anchorage
2028,8,0.5,anchorage
2028,9,0.5,anchorage
2028,10,0.5,anchorage
2028,11,0.5,anchorage
2028,12,0.6,anchorage
2028,13,0.7,anchorage
2028,14,0.7,anchorage
2028,15,0.9,anchorage
2028,16,1.0,anchorage
2028,17,1.4,anchorage
2028,18,1.6,anchorage
2028,19,1.7,anchorage
2028,20,1.8,anchorage
2028,21,1.8,anchorage
2028,22,1.6,anchorage
2028,23,1.5,anchorage
2028,0,1.6,anchorage
2028,1,1.4,anchorage
2028,2,1.2,anchorage
2028,3,1.0,anchorage
2028,4,0.9,anchorage
2028,5,0.9,anchorage
2028,6,0.8,anchorage
2028,7,0.7,anchorage
2028,8,0.6,anchorage
2028,9,0.6,anchorage
2028,10,0.6,anchorage
2028,11,0.7,anchorage
2028,12,0.8,anchorage
2028,13,0.9,anchorage
2028,14,1.0,anchorage
2028,15,1.2,anchorage
2028,16,1.5,anchorage
2028,17,1.9,anchorage
2028,18,2.3,anchorage
2028,19,2.4,anchorage
2028,20,2.4,anchorage
2028,21,2.4,anchorage
2028,22,2.2,anchorage
2028,23,1.9,anchorage
2028,0,68.1,anchorage
2028,1,59.3,anchorage
2028,2,51.4,anchorage
2028,3,45.9,anchorage
2028,4,41.1,anchorage
2028,5,37.3,anchorage
2028,6,33.2,anchorage
2028,7,26.8,anchorage
2028,8,22.7,anchorage
2028,9,21.8,anchorage
2028,10,23.6,anchorage
2028,11,27.0,anchorage
2028,12,31.5,anchorage
2028,13,35.2,anchorage
2028,14,39.2,anchorage
2028,15,46.1,anchorage
2028,16,57.4,anchorage
2028,17,74.9,anchorage
2028,18,88.9,anchorage
2028,19,98.3,anchorage
2028,20,102.4,anchorage
2028,21,99.7,anchorage
2028,22,91.4,anchorage
2028,23,80.6,anchorage
2028,0,1.7,anchorage
2028,1,1.5,anchorage
2028,2,1.2,anchorage
2028,3,1.1,anchorage
2028,4,1.0,anchorage
2028,5,0.9,anchorage
2028,6,0.9,anchorage
2028,7,0.7,anchorage
2028,8,0.6,anchorage
2028,9,0.6,anchorage
2028,10,0.6,anchorage
2028,11,0.7,anchorage
2028,12,0.8,anchorage
2028,13,0.9,anchorage
2028,14,0.9,anchorage
2028,15,1.1,anchorage
2028,16,1.4,anchorage
2028,17,1.8,anchorage
2028,18,2.2,anchorage
2028,19,2.4,anchorage
2028,20,2.5,anchorage
2028,21,2.4,anchorage
2028,22,2.3,anchorage
2028,23,2.0,anchorage
2028,0,8.9,anchorage
2028,1,7.7,anchorage
2028,2,6.6,anchorage
2028,3,5.9,anchorage
2028,4,5.2,anchorage
2028,5,4.8,anchorage
2028,6,4.3,anchorage
2028,7,3.6,anchorage
2028,8,3.1,anchorage
2028,9,3.0,anchorage
2028,10,3.3,anchorage
2028,11,3.8,anchorage
2028,12,4.3,anchorage
2028,13,4.9,anchorage
2028,14,5.3,anchorage
2028,15,6.4,anchorage
2028,16,8.0,anchorage
2028,17,10.1,anchorage
2028,18,11.7,anchorage
2028,19,12.5,anchorage
2028,20,12.8,anchorage
2028,21,12.6,anchorage
2028,22,11.7,anchorage
2028,23,10.5,anchorage
2028,0,9.9,anchorage
2028,1,8.6,anchorage
2028,2,7.5,anchorage
2028,3,6.7,anchorage
2028,4,6.1,anchorage
2028,5,5.6,anchorage
2028,6,5.0,anchorage
2028,7,4.0,anchorage
2028,8,3.4,anchorage
2028,9,3.3,anchorage
2028,10,3.5,anchorage
2028,11,4.0,anchorage
2028,12,4.7,anchorage
2028,13,5.2,anchorage
2028,14,5.8,anchorage
2028,15,6.8,anchorage
2028,16,8.5,anchorage
2028,17,11.1,anchorage
2028,18,13.0,anchorage
2028,19,13.9,anchorage
2028,20,14.4,anchorage
2028,21,14.1,anchorage
2028,22,13.1,anchorage
2028,23,11.6,anchorage
2028,0,6.8,anchorage
2028,1,5.9,anchorage
2028,2,5.2,anchorage
2028,3,4.7,anchorage
2028,4,4.2,anchorage
2028,5,3.9,anchorage
2028,6,3.4,anchorage
2028,7,2.7,anchorage
2028,8,2.3,anchorage
2028,9,2.2,anchorage
2028,10,2.4,anchorage
2028,11,2.7,anchorage
2028,12,3.2,anchorage
2028,13,3.5,anchorage
2028,14,3.9,anchorage
2028,15,4.5,anchorage
2028,16,5.7,anchorage
2028,17,7.5,anchorage
2028,18,8.8,anchorage
2028,19,9.4,anchorage
2028,20,9.9,anchorage
2028,21,9.7,anchorage
2028,22,9.0,anchorage
2028,23,8.0,anchorage
2028,0,2.6,anchorage
2028,1,2.3,anchorage
2028,2,1.9,anchorage
2028,3,1.7,anchorage
2028,4,1.6,anchorage
2028,5,1.5,anchorage
2028,6,1.4,anchorage
2028,7,1.2,anchorage
2028,8,1.0,anchorage
2028,9,1.0,anchorage
2028,10,1.1,anchorage
2028,11,1.2,anchorage
2028,12,1.5,anchorage
2028,13,1.7,anchorage
2028,14,1.8,anchorage
2028,15,2.2,anchorage
2028,16,2.7,anchorage
2028,17,3.5,anchorage
2028,18,4.0,anchorage
2028,19,4.1,anchorage
2028,20,4.2,anchorage
2028,21,4.0,anchorage
2028,22,3.6,anchorage
2028,23,3.2,anchorage
2028,0,2.0,anchorage
2028,1,1.8,anchorage
2028,2,1.6,anchorage
2028,3,1.4,anchorage
2028,4,1.2,anchorage
2028,5,1.1,anchorage
2028,6,1.0,anchorage
2028,7,0.9,anchorage
2028,8,0.7,anchorage
2028,9,0.7,anchorage
2028,10,0.8,anchorage
2028,11,0.9,anchorage
2028,12,1.0,anchorage
2028,13,1.1,anchorage
2028,14,1.2,anchorage
2028,15,1.5,anchorage
2028,16,1.8,anchorage
2028,17,2.4,anchorage
2028,18,2.7,anchorage
2028,19,3.0,anchorage
2028,20,3.1,anchorage
2028,21,3.0,anchorage
2028,22,2.7,anchorage
2028,23,2.4,anchorage
2028,0,3.9,anchorage
2028,1,3.4,anchorage
2028,2,3.0,anchorage
2028,3,2.6,anchorage
2028,4,2.4,anchorage
2028,5,2.2,anchorage
2028,6,1.9,anchorage
2028,7,1.6,anchorage
2028,8,1.4,anchorage
2028,9,1.2,anchorage
2028,10,1.4,anchorage
2028,11,1.6,anchorage
2028,12,1.8,anchorage
2028,13,2.0,anchorage
2028,14,2.3,anchorage
2028,15,2.7,anchorage
2028,16,3.4,anchorage
2028,17,4.4,anchorage
2028,18,5.1,anchorage
2028,19,5.5,anchorage
2028,20,5.7,anchorage
2028,21,5.6,anchorage
2028,22,5.1,anchorage
2028,23,4.5,anchorage
2028,0,4.3,matanuska-susitna
2028,1,3.8,matanuska-susitna
2028,2,3.3,matanuska-susitna
2028,3,3.0,matanuska-susitna
2028,4,2.6,matanuska-susitna
2028,5,2.4,matanuska-susitna
2028,6,2.2,matanuska-susitna
2028,7,1.7,matanuska-susitna
2028,8,1.5,matanuska-susitna
2028,9,1.4,matanuska-susitna
2028,10,1.5,matanuska-susitna
2028,11,1.7,matanuska-susitna
2028,12,2.0,matanuska-susitna
2028,13,2.3,matanuska-susitna
2028,14,2.5,matanuska-susitna
2028,15,3.0,matanuska-susitna
2028,16,3.6,matanuska-susitna
2028,17,4.8,matanuska-susitna
2028,18,5.7,matanuska-susitna
2028,19,6.0,matanuska-susitna
2028,20,6.2,matanuska-susitna
2028,21,6.1,matanuska-susitna
2028,22,5.7,matanuska-susitna
2028,23,5.0,matanuska-susitna
2028,0,7.2,matanuska-susitna
2028,1,6.2,matanuska-susitna
2028,2,5.5,matanuska-susitna
2028,3,4.9,matanuska-susitna
2028,4,4.4,matanuska-susitna
2028,5,4.0,matanuska-susitna
2028,6,3.6,matanuska-susitna
2028,7,3.0,matanuska-susitna
2028,8,2.5,matanuska-susitna
2028,9,2.4,matanuska-susitna
2028,10,2.6,matanuska-susitna
2028,11,3.0,matanuska-susitna
2028,12,3.4,matanuska-susitna
2028,13,3.9,matanuska-susitna
2028,14,4.3,matanuska-susitna
2028,15,5.1,matanuska-susitna
2028,16,6.2,matanuska-susitna
2028,17,8.2,matanuska-susitna
2028,18,9.5,matanuska-susitna
2028,19,10.2,matanuska-susitna
2028,20,10.6,matanuska-susitna
2028,21,10.3,matanuska-susitna
2028,22,9.5,matanuska-susitna
2028,23,8.4,matanuska-susitna
2028,0,3.8,denali
2028,1,3.3,denali
2028,2,2.8,denali
2028,3,2.4,denali
2028,4,2.0,denali
2028,5,1.7,denali
2028,6,1.5,denali
2028,7,1.1,denali
2028,8,1.0,denali
2028,9,0.9,denali
2028,10,1.0,denali
2028,11,1.2,denali
2028,12,1.5,denali
2028,13,1.7,denali
2028,14,1.8,denali
2028,15,2.0,denali
2028,16,2.5,denali
2028,17,3.1,denali
2028,18,3.5,denali
2028,19,3.8,denali
2028,20,4.1,denali
2028,21,4.3,denali
2028,22,4.3,denali
2028,23,4.2,denali
2028,0,15.7,fairbanks north star
2028,1,13.6,fairbanks north star
2028,2,11.8,fairbanks north star
2028,3,10.5,fairbanks north star
2028,4,9.3,fairbanks north star
2028,5,8.4,fairbanks north star
2028,6,7.7,fairbanks north star
2028,7,6.5,fairbanks north star
2028,8,5.7,fairbanks north star
2028,9,5.5,fairbanks north star
2028,10,5.9,fairbanks north star
2028,11,6.7,fairbanks north star
2028,12,8.0,fairbanks north star
2028,13,9.0,fairbanks north star
2028,14,9.8,fairbanks north star
2028,15,11.6,fairbanks north star
2028,16,14.4,fairbanks north star
2028,17,18.4,fairbanks north star
2028,18,21.0,fairbanks north star
2028,19,22.3,fairbanks north star
2028,20,23.0,fairbanks north star
2028,21,22.4,fairbanks north star
2028,22,20.9,fairbanks north star
2028,23,18.5,fairbanks north star
2028,0,32.6,fairbanks north star
2028,1,28.3,fairbanks north star
2028,2,24.4,fairbanks north star
2028,3,21.6,fairbanks north star
2028,4,19.3,fairbanks north star
2028,5,17.6,fairbanks north star
2028,6,16.2,fairbanks north star
2028,7,13.8,fairbanks north star
2028,8,12.0,fairbanks north star
2028,9,11.7,fairbanks north star
2028,10,12.7,fairbanks north star
2028,11,14.5,fairbanks north star
2028,12,16.9,fairbanks north star
2028,13,19.1,fairbanks north star
2028,14,20.8,fairbanks north star
2028,15,24.5,fairbanks north star
2028,16,30.5,fairbanks north star
2028,17,38.9,fairbanks north star
2028,18,44.5,fairbanks north star
2028,19,47.0,fairbanks north star
2028,20,48.4,fairbanks north star
2028,21,47.0,fairbanks north star
2028,22,43.6,fairbanks north star
2028,23,38.6,fairbanks north star
2028,0,1.4,fairbanks north star
2028,1,1.1,fairbanks north star
2028,2,1.0,fairbanks north star
2028,3,0.9,fairbanks north star
2028,4,0.8,fairbanks north star
2028,5,0.8,fairbanks north star
2028,6,0.7,fairbanks north star
2028,7,0.6,fairbanks north star
2028,8,0.6,fairbanks north star
2028,9,0.6,fairbanks north star
2028,10,0.6,fairbanks north star
2028,11,0.7,fairbanks north star
2028,12,0.8,fairbanks north star
2028,13,0.9,fairbanks north star
2028,14,0.9,fairbanks north star
2028,15,1.1,fairbanks north star
2028,16,1.4,fairbanks north star
2028,17,1.8,fairbanks north star
2028,18,2.0,fairbanks north star
2028,19,2.2,fairbanks north star
2028,20,2.2,fairbanks north star
2028,21,2.0,fairbanks north star
2028,22,1.8,fairbanks north star
2028,23,1.6,fairbanks north star
2028,0,4.2,fairbanks north star
2028,1,3.6,fairbanks north star
2028,2,3.2,fairbanks north star
2028,3,2.8,fairbanks north star
2028,4,2.6,fairbanks north star
2028,5,2.4,fairbanks north star
2028,6,2.0,fairbanks north star
2028,7,1.7,fairbanks north star
2028,8,1.5,fairbanks north star
2028,9,1.4,fairbanks north star
2028,10,1.5,fairbanks north star
2028,11,1.7,fairbanks north star
2028,12,2.0,fairbanks north star
2028,13,2.2,fairbanks north star
2028,14,2.5,fairbanks north star
2028,15,3.0,fairbanks north star
2028,16,3.6,fairbanks north star
2028,17,4.7,fairbanks north star
2028,18,5.5,fairbanks north star
2028,19,5.9,fairbanks north star
2028,20,6.1,fairbanks north star
2028,21,6.0,fairbanks north star
2028,22,5.6,fairbanks north star
2028,23,5.0,fairbanks north star
2028,0,13.8,southeast fairbanks
2028,1,11.9,southeast fairbanks
2028,2,10.3,southeast fairbanks
2028,3,9.0,southeast fairbanks
2028,4,7.7,southeast fairbanks
2028,5,6.7,southeast fairbanks
2028,6,5.9,southeast fairbanks
2028,7,4.9,southeast fairbanks
2028,8,4.2,southeast fairbanks
2028,9,4.1,southeast fairbanks
2028,10,4.4,southeast fairbanks
2028,11,5.1,southeast fairbanks
2028,12,6.0,southeast fairbanks
2028,13,6.8,southeast fairbanks
2028,14,7.5,southeast fairbanks
2028,15,8.6,southeast fairbanks
2028,16,10.6,southeast fairbanks
2028,17,13.4,southeast fairbanks
2028,18,15.2,southeast fairbanks
2028,19,16.1,southeast fairbanks
2028,20,17.0,southeast fairbanks
2028,21,17.3,southeast fairbanks
2028,22,16.8,southeast fairbanks
2028,23,15.7,southeast fairbanks
2028,0,2.5,ketchikan gateway
2028,1,2.2,ketchikan gateway
2028,2,1.9,ketchikan gateway
2028,3,1.7,ketchikan gateway
2028,4,1.5,ketchikan gateway
2028,5,1.4,ketchikan gateway
2028,6,1.2,ketchikan gateway
2028,7,1.0,ketchikan gateway
2028,8,0.9,ketchikan gateway
2028,9,0.9,ketchikan gateway
2028,10,0.9,ketchikan gateway
2028,11,1.1,ketchikan gateway
2028,12,1.2,ketchikan gateway
2028,13,1.5,ketchikan gateway
2028,14,1.6,ketchikan gateway
2028,15,1.8,ketchikan gateway
2028,16,2.4,ketchikan gateway
2028,17,3.0,ketchikan gateway
2028,18,3.4,ketchikan gateway
2028,19,3.6,ketchikan gateway
2028,20,3.8,ketchikan gateway
2028,21,3.6,ketchikan gateway
2028,22,3.4,ketchikan gateway
2028,23,3.0,ketchikan gateway
2028,0,4.0,prince of wales-hyder
2028,1,3.4,prince of wales-hyder
2028,2,3.0,prince of wales-hyder
2028,3,2.6,prince of wales-hyder
2028,4,2.4,prince of wales-hyder
2028,5,2.2,prince of wales-hyder
2028,6,1.9,prince of wales-hyder
2028,7,1.6,prince of wales-hyder
2028,8,1.4,prince of wales-hyder
2028,9,1.2,prince of wales-hyder
2028,10,1.4,prince of wales-hyder
2028,11,1.6,prince of wales-hyder
2028,12,1.8,prince of wales-hyder
2028,13,2.0,prince of wales-hyder
2028,14,2.3,prince of wales-hyder
2028,15,2.7,prince of wales-hyder
2028,16,3.4,prince of wales-hyder
2028,17,4.3,prince of wales-hyder
2028,18,5.0,prince of wales-hyder
2028,19,5.3,prince of wales-hyder
2028,20,5.6,prince of wales-hyder
2028,21,5.5,prince of wales-hyder
2028,22,5.1,prince of wales-hyder
2028,23,4.7,prince of wales-hyder
2028,0,1.5,prince of wales-hyder
2028,1,1.2,prince of wales-hyder
2028,2,1.1,prince of wales-hyder
2028,3,1.0,prince of wales-hyder
2028,4,0.9,prince of wales-hyder
2028,5,0.8,prince of wales-hyder
2028,6,0.8,prince of wales-hyder
2028,7,0.6,prince of wales-hyder
2028,8,0.5,prince of wales-hyder
2028,9,0.5,prince of wales-hyder
2028,10,0.6,prince of wales-hyder
2028,11,0.6,prince of wales-hyder
2028,12,0.7,prince of wales-hyder
2028,13,0.8,prince of wales-hyder
2028,14,0.9,prince of wales-hyder
2028,15,1.0,prince of wales-hyder
2028,16,1.2,prince of wales-hyder
2028,17,1.7,prince of wales-hyder
2028,18,1.9,prince of wales-hyder
2028,19,2.0,prince of wales-hyder
2028,20,2.2,prince of wales-hyder
2028,21,2.2,prince of wales-hyder
2028,22,1.9,prince of wales-hyder
2028,23,1.7,prince of wales-hyder
2028,0,4.3,toole
2028,1,3.8,toole
2028,2,3.3,toole
2028,3,3.0,toole
2028,4,2.6,toole
2028,5,2.4,toole
2028,6,2.2,toole
2028,7,1.7,toole
2028,8,1.5,toole
2028,9,1.4,toole
2028,10,1.5,toole
2028,11,1.7,toole
2028,12,2.0,toole
2028,13,2.2,toole
2028,14,2.5,toole
2028,15,3.0,toole
2028,16,3.6,toole
2028,17,4.8,toole
2028,18,5.6,toole
2028,19,6.0,toole
2028,20,6.2,toole
2028,21,6.1,toole
2028,22,5.7,toole
2028,23,5.0,toole
2028,0,14.1,toole
2028,1,12.3,toole
2028,2,10.7,toole
2028,3,9.7,toole
2028,4,8.8,toole
2028,5,8.0,toole
2028,6,7.0,toole
2028,7,5.7,toole
2028,8,4.8,toole
2028,9,4.7,toole
2028,10,5.0,toole
2028,11,5.8,toole
2028,12,6.7,toole
2028,13,7.4,toole
2028,14,8.3,toole
2028,15,9.8,toole
2028,16,12.2,toole
2028,17,15.9,toole
2028,18,18.6,toole
2028,19,20.0,toole
2028,20,20.8,toole
2028,21,20.2,toole
2028,22,18.8,toole
2028,23,16.6,toole
2028,0,12.4,lincoln
2028,1,10.8,lincoln
2028,2,9.3,lincoln
2028,3,8.2,lincoln
2028,4,7.4,lincoln
2028,5,6.7,lincoln
2028,6,6.2,lincoln
2028,7,5.2,lincoln
2028,8,4.5,lincoln
2028,9,4.3,lincoln
2028,10,4.8,lincoln
2028,11,5.5,lincoln
2028,12,6.4,lincoln
2028,13,7.3,lincoln
2028,14,7.8,lincoln
2028,15,9.4,lincoln
2028,16,11.7,lincoln
2028,17,15.0,lincoln
2028,18,17.2,lincoln
2028,19,18.1,lincoln
2028,20,18.6,lincoln
2028,21,18.1,lincoln
2028,22,16.7,lincoln
2028,23,14.7,lincoln
2028,0,5.2,flathead
2028,1,4.4,flathead
2028,2,3.8,flathead
2028,3,3.3,flathead
2028,4,2.8,flathead
2028,5,2.5,flathead
2028,6,2.4,flathead
2028,7,2.2,flathead
2028,8,1.9,flathead
2028,9,1.8,flathead
2028,10,2.0,flathead
2028,11,2.3,flathead
2028,12,2.7,flathead
2028,13,3.1,flathead
2028,14,3.3,flathead
2028,15,4.0,flathead
2028,16,4.9,flathead
2028,17,6.1,flathead
2028,18,6.8,flathead
2028,19,7.0,flathead
2028,20,7.2,flathead
2028,21,7.0,flathead
2028,22,6.7,flathead
2028,23,6.0,flathead
2028,0,15.8,flathead
2028,1,13.5,flathead
2028,2,11.5,flathead
2028,3,10.0,flathead
2028,4,8.6,flathead
2028,5,7.6,flathead
2028,6,6.9,flathead
2028,7,5.9,flathead
2028,8,5.3,flathead
2028,9,5.2,flathead
2028,10,5.7,flathead
2028,11,6.5,flathead
2028,12,7.6,flathead
2028,13,8.6,flathead
2028,14,9.3,flathead
2028,15,10.8,flathead
2028,16,13.1,flathead
2028,17,16.6,flathead
2028,18,19.9,flathead
2028,19,22.6,flathead
2028,20,23.6,flathead
2028,21,23.1,flathead
2028,22,21.0,flathead
2028,23,18.6,flathead
2028,0,7.7,glacier
2028,1,6.8,glacier
2028,2,5.9,glacier
2028,3,5.3,glacier
2028,4,4.8,glacier
2028,5,4.4,glacier
2028,6,3.9,glacier
2028,7,3.2,glacier
2028,8,2.6,glacier
2028,9,2.5,glacier
2028,10,2.7,glacier
2028,11,3.2,glacier
2028,12,3.6,glacier
2028,13,4.1,glacier
2028,14,4.5,glacier
2028,15,5.3,glacier
2028,16,6.7,glacier
2028,17,8.8,glacier
2028,18,10.2,glacier
2028,19,11.0,glacier
2028,20,11.5,glacier
2028,21,11.1,glacier
2028,22,10.3,glacier
2028,23,9.2,glacier
2028,0,6.9,glacier
2028,1,6.1,glacier
2028,2,5.3,glacier
2028,3,4.8,glacier
2028,4,4.3,glacier
2028,5,4.0,glacier
2028,6,3.5,glacier
2028,7,2.8,glacier
2028,8,2.4,glacier
2028,9,2.3,glacier
2028,10,2.5,glacier
2028,11,2.8,glacier
2028,12,3.3,glacier
2028,13,3.6,glacier
2028,14,4.1,glacier
2028,15,4.9,glacier
2028,16,6.0,glacier
2028,17,7.8,glacier
2028,18,9.2,glacier
2028,19,9.9,glacier
2028,20,10.2,glacier
2028,21,10.0,glacier
2028,22,9.3,glacier
2028,23,8.2,glacier
2028,0,1.4,pend oreille
2028,1,1.1,pend oreille
2028,2,1.0,pend oreille
2028,3,0.9,pend oreille
2028,4,0.8,pend oreille
2028,5,0.8,pend oreille
2028,6,0.7,pend oreille
2028,7,0.6,pend oreille
2028,8,0.5,pend oreille
2028,9,0.5,pend oreille
2028,10,0.5,pend oreille
2028,11,0.6,pend oreille
2028,12,0.7,pend oreille
2028,13,0.7,pend oreille
2028,14,0.8,pend oreille
2028,15,0.9,pend oreille
2028,16,1.1,pend oreille
2028,17,1.6,pend oreille
2028,18,1.8,pend oreille
2028,19,1.9,pend oreille
2028,20,2.0,pend oreille
2028,21,1.9,pend oreille
2028,22,1.8,pend oreille
2028,23,1.6,pend oreille
2028,0,5.3,pend oreille
2028,1,4.7,pend oreille
2028,2,4.0,pend oreille
2028,3,3.6,pend oreille
2028,4,3.3,pend oreille
