Year,Hour of Day,Avg. Demand,County
2023,2,2.4,madison
2023,3,2.2,madison
2023,4,1.9,madison
2023,5,1.8,madison
2023,6,1.6,madison
2023,7,1.4,madison
2023,8,1.1,madison
2023,9,1.1,madison
2023,10,1.2,madison
2023,11,1.4,madison
2023,12,1.6,madison
2023,13,1.8,madison
2023,14,2.0,madison
2023,15,2.4,madison
2023,16,3.0,madison
2023,17,3.8,madison
2023,18,4.4,madison
2023,19,4.7,madison
2023,20,4.9,madison
2023,21,4.7,madison
2023,22,4.3,madison
2023,23,3.9,madison
2023,0,2.0,shelby
2023,1,1.8,shelby
2023,2,1.6,shelby
2023,3,1.4,shelby
2023,4,1.2,shelby
2023,5,1.1,shelby
2023,6,1.0,shelby
2023,7,0.8,shelby
2023,8,0.7,shelby
2023,9,0.7,shelby
2023,10,0.7,shelby
2023,11,0.8,shelby
2023,12,0.9,shelby
2023,13,1.0,shelby
2023,14,1.1,shelby
2023,15,1.4,shelby
2023,16,1.7,shelby
2023,17,2.3,shelby
2023,18,2.6,shelby
2023,19,2.8,shelby
2023,20,3.0,shelby
2023,21,2.8,shelby
2023,22,2.7,shelby
2023,23,2.4,shelby
2023,0,4.8,christian
2023,1,4.2,christian
2023,2,3.6,christian
2023,3,3.2,christian
2023,4,2.8,christian
2023,5,2.7,christian
2023,6,2.5,christian
2023,7,2.0,christian
2023,8,1.8,christian
2023,9,1.7,christian
2023,10,1.9,christian
2023,11,2.2,christian
2023,12,2.5,christian
2023,13,2.8,christian
2023,14,3.1,christian
2023,15,3.6,christian
2023,16,4.5,christian
2023,17,5.8,christian
2023,18,6.7,christian
2023,19,7.2,christian
2023,20,7.3,christian
2023,21,7.0,christian
2023,22,6.5,christian
2023,23,5.7,christian
2023,0,1.4,davidson
2023,1,1.2,davidson
2023,2,1.0,davidson
2023,3,0.9,davidson
2023,4,0.9,davidson
2023,5,0.8,davidson
2023,6,0.7,davidson
2023,7,0.6,davidson
2023,8,0.5,davidson
2023,9,0.5,davidson
2023,10,0.5,davidson
2023,11,0.6,davidson
2023,12,0.7,davidson
2023,13,0.7,davidson
2023,14,0.8,davidson
2023,15,0.9,davidson
2023,16,1.1,davidson
2023,17,1.5,davidson
2023,18,1.8,davidson
2023,19,1.9,davidson
2023,20,2.0,davidson
2023,21,1.9,davidson
2023,22,1.8,davidson
2023,23,1.6,davidson
2023,0,3.9,davidson
2023,1,3.4,davidson
2023,2,3.0,davidson
2023,3,2.7,davidson
2023,4,2.4,davidson
2023,5,2.2,davidson
2023,6,1.9,davidson
2023,7,1.6,davidson
2023,8,1.4,davidson
2023,9,1.2,davidson
2023,10,1.4,davidson
2023,11,1.6,davidson
2023,12,1.8,davidson
2023,13,2.0,davidson
2023,14,2.3,davidson
2023,15,2.7,davidson
2023,16,3.3,davidson
2023,17,4.4,davidson
2023,18,5.1,davidson
2023,19,5.5,davidson
2023,20,5.7,davidson
2023,21,5.6,davidson
2023,22,5.2,davidson
2023,23,4.7,davidson
2023,0,4.1,davidson
2023,0,0.0,davidson
2023,1,3.5,davidson
2023,1,0.0,davidson
2023,2,3.2,davidson
2023,2,0.0,davidson
2023,3,2.8,davidson
2023,3,0.0,davidson
2023,4,2.5,davidson
2023,4,0.0,davidson
2023,5,2.3,davidson
2023,5,0.0,davidson
2023,6,2.0,davidson
2023,6,0.0,davidson
2023,7,1.6,davidson
2023,7,0.0,davidson
2023,8,1.4,davidson
2023,8,0.0,davidson
2023,9,1.4,davidson
2023,9,0.0,davidson
2023,10,1.4,davidson
2023,10,0.0,davidson
2023,11,1.6,davidson
2023,11,0.0,davidson
2023,12,1.8,davidson
2023,12,0.0,davidson
2023,13,2.0,davidson
2023,13,0.0,davidson
2023,14,2.4,davidson
2023,14,0.0,davidson
2023,15,2.7,davidson
2023,15,0.0,davidson
2023,16,3.4,davidson
2023,16,0.0,davidson
2023,17,4.5,davidson
2023,17,0.0,davidson
2023,18,5.2,davidson
2023,18,0.0,davidson
2023,19,5.7,davidson
2023,19,0.0,davidson
2023,20,5.9,davidson
2023,20,0.0,davidson
2023,21,5.8,davidson
2023,21,0.0,davidson
2023,22,5.5,davidson
2023,22,0.0,davidson
2023,23,4.8,davidson
2023,23,0.0,davidson
2023,0,1.4,davidson
2023,1,1.1,davidson
2023,2,1.0,davidson
2023,3,0.9,davidson
2023,4,0.8,davidson
2023,5,0.8,davidson
2023,6,0.7,davidson
2023,7,0.6,davidson
2023,8,0.5,davidson
2023,9,0.5,davidson
2023,10,0.5,davidson
2023,11,0.6,davidson
2023,12,0.6,davidson
2023,13,0.7,davidson
2023,14,0.8,davidson
2023,15,0.9,davidson
2023,16,1.1,davidson
2023,17,1.5,davidson
2023,18,1.7,davidson
2023,19,1.8,davidson
2023,20,1.9,davidson
2023,21,1.9,davidson
2023,22,1.7,davidson
2023,23,1.6,davidson
2023,0,27.6,davidson
2023,1,24.2,davidson
2023,2,21.1,davidson
2023,3,19.1,davidson
2023,4,17.3,davidson
2023,5,15.7,davidson
2023,6,13.9,davidson
2023,7,11.0,davidson
2023,8,9.2,davidson
2023,9,8.9,davidson
2023,10,9.5,davidson
2023,11,11.0,davidson
2023,12,12.7,davidson
2023,13,14.1,davidson
2023,14,15.8,davidson
2023,15,18.6,davidson
2023,16,23.2,davidson
2023,17,30.5,davidson
2023,18,35.7,davidson
2023,19,38.4,davidson
2023,20,40.1,davidson
2023,21,39.3,davidson
2023,22,36.5,davidson
2023,23,32.6,davidson
2023,0,1.1,rutherford
2023,1,1.0,rutherford
2023,2,0.9,rutherford
2023,3,0.8,rutherford
2023,4,0.7,rutherford
2023,5,0.7,rutherford
2023,6,0.6,rutherford
2023,7,0.5,rutherford
2023,8,0.5,rutherford
2023,9,0.5,rutherford
2023,10,0.5,rutherford
2023,11,0.6,rutherford
2023,12,0.6,rutherford
2023,13,0.7,rutherford
2023,14,0.7,rutherford
2023,15,0.9,rutherford
2023,16,1.1,rutherford
2023,17,1.4,rutherford
2023,18,1.6,rutherford
2023,19,1.7,rutherford
2023,20,1.8,rutherford
2023,21,1.7,rutherford
2023,22,1.6,rutherford
2023,23,1.4,rutherford
2023,0,3.8,pulaski
2023,1,3.2,pulaski
2023,2,2.7,pulaski
2023,3,2.5,pulaski
2023,4,2.2,pulaski
2023,5,2.0,pulaski
2023,6,1.9,pulaski
2023,7,1.7,pulaski
2023,8,1.7,pulaski
2023,9,1.7,pulaski
2023,10,1.8,pulaski
2023,11,2.2,pulaski
2023,12,2.4,pulaski
2023,13,2.7,pulaski
2023,14,2.8,pulaski
2023,15,3.3,pulaski
2023,16,4.0,pulaski
2023,17,5.0,pulaski
2023,18,5.7,pulaski
2023,19,5.9,pulaski
2023,20,6.0,pulaski
2023,21,5.7,pulaski
2023,22,5.2,pulaski
2023,23,4.5,pulaski
2023,0,1.4,cole
2023,1,1.2,cole
2023,2,1.0,cole
2023,3,0.9,cole
2023,4,0.9,cole
2023,5,0.8,cole
2023,6,0.7,cole
2023,7,0.6,cole
2023,8,0.5,cole
2023,9,0.5,cole
2023,10,0.5,cole
2023,11,0.6,cole
2023,12,0.7,cole
2023,13,0.7,cole
2023,14,0.8,cole
2023,15,0.9,cole
2023,16,1.1,cole
2023,17,1.5,cole
2023,18,1.8,cole
2023,19,1.9,cole
2023,20,1.9,cole
2023,21,1.9,cole
2023,22,1.8,cole
2023,23,1.6,cole
2023,0,2.4,cole
2023,1,2.2,cole
2023,2,1.8,cole
2023,3,1.7,cole
2023,4,1.5,cole
2023,5,1.4,cole
2023,6,1.2,cole
2023,7,0.9,cole
2023,8,0.8,cole
2023,9,0.8,cole
2023,10,0.8,cole
2023,11,0.9,cole
2023,12,1.1,cole
2023,13,1.2,cole
2023,14,1.4,cole
2023,15,1.6,cole
2023,16,2.0,cole
2023,17,2.6,cole
2023,18,3.2,cole
2023,19,3.4,cole
2023,20,3.5,cole
2023,21,3.4,cole
2023,22,3.2,cole
2023,23,2.8,cole
2023,0,2.2,boone
2023,1,1.9,boone
2023,2,1.7,boone
2023,3,1.5,boone
2023,4,1.4,boone
2023,5,1.2,boone
2023,6,1.1,boone
2023,7,0.9,boone
2023,8,0.7,boone
2023,9,0.7,boone
2023,10,0.8,boone
2023,11,0.9,boone
2023,12,1.0,boone
2023,13,1.1,boone
2023,14,1.2,boone
2023,15,1.5,boone
2023,16,1.8,boone
2023,17,2.4,boone
2023,18,2.8,boone
2023,19,3.1,boone
2023,20,3.2,boone
2023,21,3.1,boone
2023,22,2.8,boone
2023,23,2.6,boone
2023,0,1.7,jackson
2023,1,1.5,jackson
2023,2,1.4,jackson
2023,3,1.2,jackson
2023,4,1.0,jackson
2023,5,1.0,jackson
2023,6,0.9,jackson
2023,7,0.7,jackson
2023,8,0.6,jackson
2023,9,0.6,jackson
2023,10,0.6,jackson
2023,11,0.7,jackson
2023,12,0.8,jackson
2023,13,0.9,jackson
2023,14,1.0,jackson
2023,15,1.1,jackson
2023,16,1.5,jackson
2023,17,1.9,jackson
2023,18,2.3,jackson
2023,19,2.4,jackson
2023,20,2.5,jackson
2023,21,2.5,jackson
2023,22,2.3,jackson
2023,23,2.0,jackson
2023,0,3.9,platte
2023,1,3.3,platte
2023,2,3.0,platte
2023,3,2.6,platte
2023,4,2.4,platte
2023,5,2.2,platte
2023,6,1.9,platte
2023,7,1.5,platte
2023,8,1.2,platte
2023,9,1.2,platte
2023,10,1.4,platte
2023,11,1.5,platte
2023,12,1.8,platte
2023,13,1.9,platte
2023,14,2.2,platte
2023,15,2.6,platte
2023,16,3.2,platte
2023,17,4.2,platte
2023,18,4.9,platte
2023,19,5.3,platte
2023,20,5.6,platte
2023,21,5.5,platte
2023,22,5.0,platte
2023,23,4.5,platte
2023,0,1.5,leavenworth
2023,1,1.2,leavenworth
2023,2,1.1,leavenworth
2023,3,1.0,leavenworth
2023,4,0.9,leavenworth
2023,5,0.8,leavenworth
2023,6,0.8,leavenworth
2023,7,0.6,leavenworth
2023,8,0.6,leavenworth
2023,9,0.5,leavenworth
2023,10,0.6,leavenworth
2023,11,0.7,leavenworth
2023,12,0.7,leavenworth
2023,13,0.8,leavenworth
2023,14,0.9,leavenworth
2023,15,1.0,leavenworth
2023,16,1.4,leavenworth
2023,17,1.7,leavenworth
2023,18,2.0,leavenworth
2023,19,2.2,leavenworth
2023,20,2.2,leavenworth
2023,21,2.2,leavenworth
2023,22,1.9,leavenworth
2023,23,1.7,leavenworth
2023,0,1.2,leavenworth
2023,1,1.0,leavenworth
2023,2,0.9,leavenworth
2023,3,0.8,leavenworth
2023,4,0.8,leavenworth
2023,5,0.7,leavenworth
2023,6,0.6,leavenworth
2023,7,0.5,leavenworth
2023,8,0.5,leavenworth
2023,9,0.5,leavenworth
2023,10,0.5,leavenworth
2023,11,0.5,leavenworth
2023,12,0.6,leavenworth
2023,13,0.7,leavenworth
2023,14,0.7,leavenworth
2023,15,0.9,leavenworth
2023,16,1.0,leavenworth
2023,17,1.4,leavenworth
2023,18,1.6,leavenworth
2023,19,1.7,leavenworth
2023,20,1.8,leavenworth
2023,21,1.7,leavenworth
2023,22,1.6,leavenworth
2023,23,1.4,leavenworth
2023,0,1.7,st. francis
2023,1,1.5,st. francis
2023,2,1.2,st. francis
2023,3,1.1,st. francis
2023,4,1.0,st. francis
2023,5,0.9,st. francis
2023,6,0.9,st. francis
2023,7,0.7,st. francis
2023,8,0.6,st. francis
2023,9,0.6,st. francis
2023,10,0.7,st. francis
2023,11,0.7,st. francis
2023,12,0.8,st. francis
2023,13,0.9,st. francis
2023,14,1.0,st. francis
2023,15,1.2,st. francis
2023,16,1.6,st. francis
2023,17,2.0,st. francis
2023,18,2.3,st. francis
2023,19,2.5,st. francis
2023,20,2.5,st. francis
2023,21,2.5,st. francis
2023,22,2.3,st. francis
2023,23,2.0,st. francis
2023,0,1.2,shelby
2023,1,1.1,shelby
2023,2,1.0,shelby
2023,3,0.9,shelby
2023,4,0.8,shelby
2023,5,0.8,shelby
2023,6,0.7,shelby
2023,7,0.6,shelby
2023,8,0.5,shelby
2023,9,0.5,shelby
2023,10,0.5,shelby
2023,11,0.6,shelby
2023,12,0.6,shelby
2023,13,0.7,shelby
2023,14,0.8,shelby
2023,15,0.9,shelby
2023,16,1.1,shelby
2023,17,1.5,shelby
2023,18,1.7,shelby
2023,19,1.8,shelby
2023,20,1.9,shelby
2023,21,1.8,shelby
2023,22,1.7,shelby
2023,23,1.6,shelby
2023,0,8.5,pulaski
2023,1,7.5,pulaski
2023,2,6.5,pulaski
2023,3,5.9,pulaski
2023,4,5.3,pulaski
2023,5,4.8,pulaski
2023,6,4.3,pulaski
2023,7,3.4,pulaski
2023,8,2.8,pulaski
2023,9,2.7,pulaski
2023,10,3.0,pulaski
2023,11,3.4,pulaski
2023,12,4.0,pulaski
2023,13,4.3,pulaski
2023,14,4.9,pulaski
2023,15,5.7,pulaski
2023,16,7.2,pulaski
2023,17,9.3,pulaski
2023,18,11.0,pulaski
2023,19,11.8,pulaski
2023,20,12.4,pulaski
2023,21,12.2,pulaski
2023,22,11.2,pulaski
2023,23,10.0,pulaski
2023,0,2.2,pulaski
2023,1,1.8,pulaski
2023,2,1.6,pulaski
2023,3,1.5,pulaski
2023,4,1.4,pulaski
2023,5,1.2,pulaski
2023,6,1.0,pulaski
2023,7,0.8,pulaski
2023,8,0.7,pulaski
2023,9,0.7,pulaski
2023,10,0.8,pulaski
2023,11,0.8,pulaski
2023,12,1.0,pulaski
2023,13,1.0,pulaski
2023,14,1.2,pulaski
2023,15,1.5,pulaski
2023,16,1.8,pulaski
2023,17,2.3,pulaski
2023,18,2.7,pulaski
2023,19,3.0,pulaski
2023,20,3.1,pulaski
2023,21,3.0,pulaski
2023,22,2.8,pulaski
2023,23,2.5,pulaski
2023,0,1.4,jefferson
2023,1,1.2,jefferson
2023,2,1.0,jefferson
2023,3,0.9,jefferson
2023,4,0.8,jefferson
2023,5,0.8,jefferson
2023,6,0.7,jefferson
2023,7,0.6,jefferson
2023,8,0.5,jefferson
2023,9,0.5,jefferson
2023,10,0.5,jefferson
2023,11,0.6,jefferson
2023,12,0.7,jefferson
2023,13,0.8,jefferson
2023,14,0.8,jefferson
2023,15,1.0,jefferson
2023,16,1.2,jefferson
2023,17,1.6,jefferson
2023,18,1.8,jefferson
2023,19,1.9,jefferson
2023,20,2.0,jefferson
2023,21,1.9,jefferson
2023,22,1.8,jefferson
2023,23,1.6,jefferson
2023,0,1.5,butler
2023,1,1.2,butler
2023,2,1.1,butler
2023,3,1.0,butler
2023,4,0.9,butler
2023,5,0.8,butler
2023,6,0.7,butler
2023,7,0.6,butler
2023,8,0.5,butler
2023,9,0.5,butler
2023,10,0.6,butler
2023,11,0.6,butler
2023,12,0.7,butler
2023,13,0.8,butler
2023,14,0.9,butler
2023,15,1.0,butler
2023,16,1.2,butler
2023,17,1.7,butler
2023,18,1.9,butler
2023,19,2.0,butler
2023,20,2.2,butler
2023,21,2.0,butler
2023,22,1.9,butler
2023,23,1.7,butler
2023,0,1.5,vermilion
2023,1,1.2,vermilion
2023,2,1.0,vermilion
2023,3,1.0,vermilion
2023,4,0.9,vermilion
2023,5,0.8,vermilion
2023,6,0.7,vermilion
2023,7,0.6,vermilion
2023,8,0.5,vermilion
2023,9,0.5,vermilion
2023,10,0.6,vermilion
2023,11,0.6,vermilion
2023,12,0.7,vermilion
