Year,Hour of Day,Avg. Demand,County
2029,17,5.2,copper river
2029,18,5.9,copper river
2029,19,6.2,copper river
2029,20,6.2,copper river
2029,21,6.0,copper river
2029,22,5.5,copper river
2029,23,4.7,copper river
2029,0,3.6,southeast fairbanks
2029,1,3.2,southeast fairbanks
2029,2,2.7,southeast fairbanks
2029,3,2.4,southeast fairbanks
2029,4,2.2,southeast fairbanks
2029,5,1.9,southeast fairbanks
2029,6,1.7,southeast fairbanks
2029,7,1.4,southeast fairbanks
2029,8,1.1,southeast fairbanks
2029,9,1.1,southeast fairbanks
2029,10,1.2,southeast fairbanks
2029,11,1.5,southeast fairbanks
2029,12,1.7,southeast fairbanks
2029,13,1.9,southeast fairbanks
2029,14,2.0,southeast fairbanks
2029,15,2.4,southeast fairbanks
2029,16,3.0,southeast fairbanks
2029,17,3.9,southeast fairbanks
2029,18,4.4,southeast fairbanks
2029,19,4.7,southeast fairbanks
2029,20,4.9,southeast fairbanks
2029,21,4.9,southeast fairbanks
2029,22,4.7,southeast fairbanks
2029,23,4.2,southeast fairbanks
2029,0,3.2,southeast fairbanks
2029,1,2.7,southeast fairbanks
2029,2,2.4,southeast fairbanks
2029,3,2.2,southeast fairbanks
2029,4,1.9,southeast fairbanks
2029,5,1.8,southeast fairbanks
2029,6,1.6,southeast fairbanks
2029,7,1.4,southeast fairbanks
2029,8,1.1,southeast fairbanks
2029,9,1.0,southeast fairbanks
2029,10,1.1,southeast fairbanks
2029,11,1.4,southeast fairbanks
2029,12,1.6,southeast fairbanks
2029,13,1.7,southeast fairbanks
2029,14,1.9,southeast fairbanks
2029,15,2.3,southeast fairbanks
2029,16,2.8,southeast fairbanks
2029,17,3.8,southeast fairbanks
2029,18,4.3,southeast fairbanks
2029,19,4.5,southeast fairbanks
2029,20,4.8,southeast fairbanks
2029,21,4.5,southeast fairbanks
2029,22,4.2,southeast fairbanks
2029,23,3.8,southeast fairbanks
2029,0,30.7,anchorage
2029,1,26.5,anchorage
2029,2,22.7,anchorage
2029,3,19.0,anchorage
2029,4,15.7,anchorage
2029,5,13.1,anchorage
2029,6,11.5,anchorage
2029,7,9.7,anchorage
2029,8,8.8,anchorage
2029,9,8.5,anchorage
2029,10,9.5,anchorage
2029,11,11.0,anchorage
2029,12,13.2,anchorage
2029,13,15.1,anchorage
2029,14,16.0,anchorage
2029,15,18.2,anchorage
2029,16,21.4,anchorage
2029,17,26.1,anchorage
2029,18,29.3,anchorage
2029,19,30.6,anchorage
2029,20,32.7,anchorage
2029,21,34.5,anchorage
2029,22,35.1,anchorage
2029,23,34.2,anchorage
2029,0,1.6,anchorage
2029,1,1.4,anchorage
2029,2,1.1,anchorage
2029,3,1.0,anchorage
2029,4,0.9,anchorage
2029,5,0.9,anchorage
2029,6,0.8,anchorage
2029,7,0.7,anchorage
2029,8,0.6,anchorage
2029,9,0.6,anchorage
2029,10,0.6,anchorage
2029,11,0.7,anchorage
2029,12,0.8,anchorage
2029,13,0.8,anchorage
2029,14,0.9,anchorage
2029,15,1.0,anchorage
2029,16,1.4,anchorage
2029,17,1.7,anchorage
2029,18,2.0,anchorage
2029,19,2.2,anchorage
2029,20,2.3,anchorage
2029,21,2.3,anchorage
2029,22,2.0,anchorage
2029,23,1.8,anchorage
2029,0,2.0,anchorage
2029,1,1.7,anchorage
2029,2,1.5,anchorage
2029,3,1.4,anchorage
2029,4,1.2,anchorage
2029,5,1.1,anchorage
2029,6,1.0,anchorage
2029,7,0.9,anchorage
2029,8,0.8,anchorage
2029,9,0.8,anchorage
2029,10,0.8,anchorage
2029,11,0.9,anchorage
2029,12,1.0,anchorage
2029,13,1.2,anchorage
2029,14,1.4,anchorage
2029,15,1.6,anchorage
2029,16,2.0,anchorage
2029,17,2.5,anchorage
2029,18,2.8,anchorage
2029,19,3.1,anchorage
2029,20,3.2,anchorage
2029,21,3.0,anchorage
2029,22,2.7,anchorage
2029,23,2.4,anchorage
2029,0,86.5,anchorage
2029,1,75.1,anchorage
2029,2,64.9,anchorage
2029,3,57.8,anchorage
2029,4,51.7,anchorage
2029,5,46.7,anchorage
2029,6,41.8,anchorage
2029,7,33.9,anchorage
2029,8,28.8,anchorage
2029,9,27.6,anchorage
2029,10,30.0,anchorage
2029,11,34.3,anchorage
2029,12,39.9,anchorage
2029,13,44.8,anchorage
2029,14,49.9,anchorage
2029,15,58.6,anchorage
2029,16,73.0,anchorage
2029,17,94.9,anchorage
2029,18,113.1,anchorage
2029,19,126.2,anchorage
2029,20,131.2,anchorage
2029,21,127.7,anchorage
2029,22,116.6,anchorage
2029,23,102.4,anchorage
2029,0,2.2,anchorage
2029,1,1.8,anchorage
2029,2,1.6,anchorage
2029,3,1.5,anchorage
2029,4,1.4,anchorage
2029,5,1.2,anchorage
2029,6,1.0,anchorage
2029,7,0.8,anchorage
2029,8,0.7,anchorage
2029,9,0.7,anchorage
2029,10,0.7,anchorage
2029,11,0.8,anchorage
2029,12,0.9,anchorage
2029,13,1.0,anchorage
2029,14,1.2,anchorage
2029,15,1.4,anchorage
2029,16,1.8,anchorage
2029,17,2.3,anchorage
2029,18,2.7,anchorage
2029,19,3.0,anchorage
2029,20,3.1,anchorage
2029,21,3.0,anchorage
2029,22,2.8,anchorage
2029,23,2.5,anchorage
2029,0,1.4,anchorage
2029,1,1.2,anchorage
2029,2,1.0,anchorage
2029,3,0.9,anchorage
2029,4,0.9,anchorage
2029,5,0.8,anchorage
2029,6,0.7,anchorage
2029,7,0.6,anchorage
2029,8,0.5,anchorage
2029,9,0.5,anchorage
2029,10,0.5,anchorage
2029,11,0.6,anchorage
2029,12,0.7,anchorage
2029,13,0.7,anchorage
2029,14,0.8,anchorage
2029,15,0.9,anchorage
2029,16,1.1,anchorage
2029,17,1.6,anchorage
2029,18,1.8,anchorage
2029,19,1.9,anchorage
2029,20,2.0,anchorage
2029,21,1.9,anchorage
2029,22,1.8,anchorage
2029,23,1.6,anchorage
2029,0,11.5,anchorage
2029,1,9.9,anchorage
2029,2,8.5,anchorage
2029,3,7.5,anchorage
2029,4,6.7,anchorage
2029,5,6.1,anchorage
2029,6,5.6,anchorage
2029,7,4.7,anchorage
2029,8,4.1,anchorage
2029,9,3.9,anchorage
2029,10,4.3,anchorage
2029,11,4.9,anchorage
2029,12,5.7,anchorage
2029,13,6.5,anchorage
2029,14,7.0,anchorage
2029,15,8.4,anchorage
2029,16,10.5,anchorage
2029,17,13.3,anchorage
2029,18,15.2,anchorage
2029,19,16.1,anchorage
2029,20,16.7,anchorage
2029,21,16.2,anchorage
2029,22,15.1,anchorage
2029,23,13.4,anchorage
2029,0,12.3,anchorage
2029,1,10.8,anchorage
2029,2,9.4,anchorage
2029,3,8.4,anchorage
2029,4,7.6,anchorage
2029,5,6.9,anchorage
2029,6,6.2,anchorage
2029,7,5.0,anchorage
2029,8,4.3,anchorage
2029,9,4.1,anchorage
2029,10,4.4,anchorage
2029,11,5.1,anchorage
2029,12,5.9,anchorage
2029,13,6.6,anchorage
2029,14,7.3,anchorage
2029,15,8.6,anchorage
2029,16,10.8,anchorage
2029,17,14.0,anchorage
2029,18,16.4,anchorage
2029,19,17.5,anchorage
2029,20,18.2,anchorage
2029,21,17.7,anchorage
2029,22,16.5,anchorage
2029,23,14.5,anchorage
2029,0,8.5,anchorage
2029,1,7.5,anchorage
2029,2,6.5,anchorage
2029,3,5.8,anchorage
2029,4,5.3,anchorage
2029,5,4.8,anchorage
2029,6,4.2,anchorage
2029,7,3.4,anchorage
2029,8,2.8,anchorage
2029,9,2.7,anchorage
2029,10,3.0,anchorage
2029,11,3.4,anchorage
2029,12,3.9,anchorage
2029,13,4.3,anchorage
2029,14,4.9,anchorage
2029,15,5.7,anchorage
2029,16,7.2,anchorage
2029,17,9.3,anchorage
2029,18,11.0,anchorage
2029,19,11.8,anchorage
2029,20,12.4,anchorage
2029,21,12.0,anchorage
2029,22,11.2,anchorage
2029,23,10.0,anchorage
2029,0,3.4,anchorage
2029,1,3.0,anchorage
2029,2,2.5,anchorage
2029,3,2.2,anchorage
2029,4,1.9,anchorage
2029,5,1.8,anchorage
2029,6,1.8,anchorage
2029,7,1.6,anchorage
2029,8,1.5,anchorage
2029,9,1.4,anchorage
2029,10,1.5,anchorage
2029,11,1.7,anchorage
2029,12,2.0,anchorage
2029,13,2.4,anchorage
2029,14,2.5,anchorage
2029,15,3.1,anchorage
2029,16,3.9,anchorage
2029,17,4.8,anchorage
2029,18,5.3,anchorage
2029,19,5.6,anchorage
2029,20,5.6,anchorage
2029,21,5.3,anchorage
2029,22,4.9,anchorage
2029,23,4.1,anchorage
2029,0,2.6,anchorage
2029,1,2.3,anchorage
2029,2,1.9,anchorage
2029,3,1.7,anchorage
2029,4,1.6,anchorage
2029,5,1.5,anchorage
2029,6,1.4,anchorage
2029,7,1.1,anchorage
2029,8,0.9,anchorage
2029,9,0.9,anchorage
2029,10,1.0,anchorage
2029,11,1.1,anchorage
2029,12,1.2,anchorage
2029,13,1.5,anchorage
2029,14,1.6,anchorage
2029,15,1.9,anchorage
2029,16,2.4,anchorage
2029,17,3.1,anchorage
2029,18,3.5,anchorage
2029,19,3.9,anchorage
2029,20,3.9,anchorage
2029,21,3.8,anchorage
2029,22,3.5,anchorage
2029,23,3.1,anchorage
2029,0,4.9,anchorage
2029,1,4.2,anchorage
2029,2,3.6,anchorage
2029,3,3.3,anchorage
2029,4,3.0,anchorage
2029,5,2.7,anchorage
2029,6,2.5,anchorage
2029,7,1.9,anchorage
2029,8,1.7,anchorage
2029,9,1.6,anchorage
2029,10,1.7,anchorage
2029,11,2.0,anchorage
2029,12,2.3,anchorage
2029,13,2.6,anchorage
2029,14,2.8,anchorage
2029,15,3.4,anchorage
2029,16,4.2,anchorage
2029,17,5.5,anchorage
2029,18,6.5,anchorage
2029,19,6.9,anchorage
2029,20,7.2,anchorage
2029,21,6.9,anchorage
2029,22,6.5,anchorage
2029,23,5.7,anchorage
2029,0,5.3,matanuska-susitna
2029,1,4.7,matanuska-susitna
2029,2,4.1,matanuska-susitna
2029,3,3.6,matanuska-susitna
2029,4,3.3,matanuska-susitna
2029,5,3.0,matanuska-susitna
2029,6,2.7,matanuska-susitna
2029,7,2.2,matanuska-susitna
2029,8,1.8,matanuska-susitna
2029,9,1.8,matanuska-susitna
2029,10,1.9,matanuska-susitna
2029,11,2.2,matanuska-susitna
2029,12,2.5,matanuska-susitna
2029,13,2.8,matanuska-susitna
2029,14,3.2,matanuska-susitna
2029,15,3.8,matanuska-susitna
2029,16,4.7,matanuska-susitna
2029,17,6.0,matanuska-susitna
2029,18,7.0,matanuska-susitna
2029,19,7.6,matanuska-susitna
2029,20,7.8,matanuska-susitna
2029,21,7.7,matanuska-susitna
2029,22,7.2,matanuska-susitna
2029,23,6.4,matanuska-susitna
2029,0,1.2,anchorage
2029,1,1.0,anchorage
2029,2,0.9,anchorage
2029,3,0.9,anchorage
2029,4,0.8,anchorage
2029,5,0.7,anchorage
2029,6,0.7,anchorage
2029,7,0.5,anchorage
2029,8,0.5,anchorage
2029,9,0.3,anchorage
2029,10,0.5,anchorage
2029,11,0.5,anchorage
2029,12,0.6,anchorage
2029,13,0.7,anchorage
2029,14,0.7,anchorage
2029,15,0.8,anchorage
2029,16,1.0,anchorage
2029,17,1.4,anchorage
2029,18,1.6,anchorage
2029,19,1.7,anchorage
2029,20,1.8,anchorage
2029,21,1.8,anchorage
2029,22,1.6,anchorage
2029,23,1.5,anchorage
2029,0,9.0,matanuska-susitna
2029,1,7.8,matanuska-susitna
2029,2,6.8,matanuska-susitna
2029,3,6.0,matanuska-susitna
2029,4,5.5,matanuska-susitna
2029,5,5.0,matanuska-susitna
2029,6,4.5,matanuska-susitna
2029,7,3.8,matanuska-susitna
2029,8,3.2,matanuska-susitna
2029,9,3.1,matanuska-susitna
2029,10,3.3,matanuska-susitna
2029,11,3.8,matanuska-susitna
2029,12,4.4,matanuska-susitna
2029,13,4.9,matanuska-susitna
2029,14,5.5,matanuska-susitna
2029,15,6.5,matanuska-susitna
2029,16,8.1,matanuska-susitna
2029,17,10.5,matanuska-susitna
2029,18,12.2,matanuska-susitna
2029,19,13.0,matanuska-susitna
2029,20,13.4,matanuska-susitna
2029,21,13.1,matanuska-susitna
2029,22,12.0,matanuska-susitna
2029,23,10.6,matanuska-susitna
2029,0,5.2,denali
2029,1,4.5,denali
2029,2,4.0,denali
2029,3,3.3,denali
2029,4,2.7,denali
2029,5,2.3,denali
2029,6,1.9,denali
2029,7,1.6,denali
2029,8,1.4,denali
2029,9,1.2,denali
2029,10,1.4,denali
2029,11,1.6,denali
2029,12,1.9,denali
2029,13,2.3,denali
2029,14,2.4,denali
2029,15,2.7,denali
2029,16,3.3,denali
2029,17,4.1,denali
2029,18,4.7,denali
2029,19,4.9,denali
2029,20,5.3,denali
2029,21,5.7,denali
2029,22,5.9,denali
2029,23,5.8,denali
2029,0,1.5,bristol bay
2029,1,1.2,bristol bay
2029,2,1.1,bristol bay
2029,3,1.0,bristol bay
2029,4,0.9,bristol bay
2029,5,0.8,bristol bay
2029,6,0.8,bristol bay
2029,7,0.6,bristol bay
2029,8,0.6,bristol bay
2029,9,0.5,bristol bay
2029,10,0.6,bristol bay
2029,11,0.6,bristol bay
2029,12,0.7,bristol bay
2029,13,0.8,bristol bay
2029,14,0.9,bristol bay
2029,15,1.0,bristol bay
2029,16,1.2,bristol bay
2029,17,1.7,bristol bay
2029,18,1.9,bristol bay
2029,19,2.2,bristol bay
2029,20,2.2,bristol bay
2029,21,2.2,bristol bay
2029,22,2.0,bristol bay
2029,23,1.8,bristol bay
2029,0,20.5,fairbanks north star
2029,1,17.7,fairbanks north star
2029,2,15.2,fairbanks north star
2029,3,13.4,fairbanks north star
2029,4,11.9,fairbanks north star
2029,5,10.9,fairbanks north star
2029,6,10.1,fairbanks north star
2029,7,8.5,fairbanks north star
2029,8,7.5,fairbanks north star
2029,9,7.2,fairbanks north star
2029,10,7.8,fairbanks north star
2029,11,9.0,fairbanks north star
2029,12,10.6,fairbanks north star
2029,13,11.9,fairbanks north star
2029,14,13.0,fairbanks north star
2029,15,15.3,fairbanks north star
2029,16,19.1,fairbanks north star
2029,17,24.3,fairbanks north star
2029,18,27.6,fairbanks north star
2029,19,29.2,fairbanks north star
2029,20,29.9,fairbanks north star
2029,21,29.2,fairbanks north star
2029,22,27.2,fairbanks north star
2029,23,24.1,fairbanks north star
2029,0,1.6,southeast fairbanks
2029,1,1.4,southeast fairbanks
2029,2,1.1,southeast fairbanks
2029,3,0.9,southeast fairbanks
2029,4,0.8,southeast fairbanks
2029,5,0.7,southeast fairbanks
2029,6,0.7,southeast fairbanks
2029,7,0.6,southeast fairbanks
2029,8,0.6,southeast fairbanks
2029,9,0.6,southeast fairbanks
2029,10,0.6,southeast fairbanks
2029,11,0.7,southeast fairbanks
2029,12,0.8,southeast fairbanks
2029,13,0.9,southeast fairbanks
2029,14,1.0,southeast fairbanks
2029,15,1.1,southeast fairbanks
2029,16,1.5,southeast fairbanks
2029,17,1.7,southeast fairbanks
2029,18,1.9,southeast fairbanks
2029,19,1.9,southeast fairbanks
2029,20,2.0,southeast fairbanks
2029,21,2.0,southeast fairbanks
2029,22,1.9,southeast fairbanks
2029,23,1.8,southeast fairbanks
2029,0,42.2,fairbanks north star
2029,1,36.5,fairbanks north star
2029,2,31.4,fairbanks north star
2029,3,27.6,fairbanks north star
2029,4,24.7,fairbanks north star
2029,5,22.5,fairbanks north star
2029,6,21.0,fairbanks north star
2029,7,17.8,fairbanks north star
2029,8,15.9,fairbanks north star
2029,9,15.3,fairbanks north star
2029,10,16.8,fairbanks north star
2029,11,19.2,fairbanks north star
2029,12,22.5,fairbanks north star
2029,13,25.3,fairbanks north star
2029,14,27.4,fairbanks north star
2029,15,32.4,fairbanks north star
2029,16,40.1,fairbanks north star
2029,17,50.9,fairbanks north star
2029,18,58.1,fairbanks north star
2029,19,61.1,fairbanks north star
2029,20,62.6,fairbanks north star
2029,21,60.8,fairbanks north star
2029,22,56.5,fairbanks north star
2029,23,49.9,fairbanks north star
2029,0,1.7,fairbanks north star
2029,1,1.5,fairbanks north star
2029,2,1.2,fairbanks north star
2029,3,1.1,fairbanks north star
2029,4,1.0,fairbanks north star
2029,5,0.9,fairbanks north star
2029,6,0.9,fairbanks north star
2029,7,0.8,fairbanks north star
2029,8,0.7,fairbanks north star
2029,9,0.7,fairbanks north star
2029,10,0.8,fairbanks north star
2029,11,0.9,fairbanks north star
2029,12,1.0,fairbanks north star
2029,13,1.1,fairbanks north star
2029,14,1.2,fairbanks north star
2029,15,1.5,fairbanks north star
2029,16,1.9,fairbanks north star
2029,17,2.4,fairbanks north star
2029,18,2.7,fairbanks north star
2029,19,2.8,fairbanks north star
2029,20,2.8,fairbanks north star
2029,21,2.7,fairbanks north star
2029,22,2.4,fairbanks north star
2029,23,2.0,fairbanks north star
2029,0,5.3,fairbanks north star
2029,1,4.7,fairbanks north star
2029,2,4.0,fairbanks north star
2029,3,3.6,fairbanks north star
2029,4,3.3,fairbanks north star
2029,5,3.0,fairbanks north star
2029,6,2.6,fairbanks north star
2029,7,2.2,fairbanks north star
2029,8,1.8,fairbanks north star
2029,9,1.7,fairbanks north star
2029,10,1.9,fairbanks north star
2029,11,2.2,fairbanks north star
2029,12,2.5,fairbanks north star
2029,13,2.8,fairbanks north star
2029,14,3.2,fairbanks north star
2029,15,3.8,fairbanks north star
2029,16,4.7,fairbanks north star
2029,17,6.0,fairbanks north star
2029,18,6.9,fairbanks north star
2029,19,7.5,fairbanks north star
2029,20,7.7,fairbanks north star
2029,21,7.6,fairbanks north star
2029,22,7.0,fairbanks north star
2029,23,6.2,fairbanks north star
2029,0,18.8,southeast fairbanks
2029,1,16.2,southeast fairbanks
2029,2,14.0,southeast fairbanks
2029,3,12.0,southeast fairbanks
2029,4,10.2,southeast fairbanks
2029,5,8.9,southeast fairbanks
2029,6,7.8,southeast fairbanks
2029,7,6.5,southeast fairbanks
2029,8,5.6,southeast fairbanks
2029,9,5.3,southeast fairbanks
2029,10,5.9,southeast fairbanks
2029,11,6.8,southeast fairbanks
2029,12,8.1,southeast fairbanks
2029,13,9.2,southeast fairbanks
2029,14,10.0,southeast fairbanks
2029,15,11.6,southeast fairbanks
2029,16,14.0,southeast fairbanks
2029,17,17.5,southeast fairbanks
2029,18,19.9,southeast fairbanks
2029,19,21.0,southeast fairbanks
2029,20,22.2,southeast fairbanks
2029,21,22.8,southeast fairbanks
2029,22,22.5,southeast fairbanks
2029,23,21.1,southeast fairbanks
2029,0,3.2,ketchikan gateway
2029,1,2.8,ketchikan gateway
2029,2,2.4,ketchikan gateway
2029,3,2.2,ketchikan gateway
2029,4,1.9,ketchikan gateway
2029,5,1.8,ketchikan gateway
2029,6,1.6,ketchikan gateway
2029,7,1.4,ketchikan gateway
2029,8,1.2,ketchikan gateway
2029,9,1.1,ketchikan gateway
2029,10,1.2,ketchikan gateway
2029,11,1.5,ketchikan gateway
2029,12,1.7,ketchikan gateway
2029,13,1.9,ketchikan gateway
2029,14,2.0,ketchikan gateway
2029,15,2.5,ketchikan gateway
2029,16,3.1,ketchikan gateway
2029,17,4.0,ketchikan gateway
2029,18,4.5,ketchikan gateway
2029,19,4.8,ketchikan gateway
2029,20,4.9,ketchikan gateway
2029,21,4.8,ketchikan gateway
2029,22,4.3,ketchikan gateway
2029,23,3.9,ketchikan gateway
2029,0,5.1,prince of wales-hyder
2029,1,4.4,prince of wales-hyder
2029,2,3.9,prince of wales-hyder
2029,3,3.4,prince of wales-hyder
2029,4,3.1,prince of wales-hyder
2029,5,2.7,prince of wales-hyder
2029,6,2.5,prince of wales-hyder
2029,7,2.0,prince of wales-hyder
2029,8,1.7,prince of wales-hyder
2029,9,1.6,prince of wales-hyder
2029,10,1.8,prince of wales-hyder
2029,11,2.0,prince of wales-hyder
2029,12,2.4,prince of wales-hyder
2029,13,2.7,prince of wales-hyder
2029,14,3.0,prince of wales-hyder
2029,15,3.5,prince of wales-hyder
2029,16,4.3,prince of wales-hyder
2029,17,5.6,prince of wales-hyder
2029,18,6.5,prince of wales-hyder
2029,19,6.8,prince of wales-hyder
2029,20,7.2,prince of wales-hyder
2029,21,7.0,prince of wales-hyder
2029,22,6.6,prince of wales-hyder
2029,23,5.9,prince of wales-hyder
2029,0,1.8,prince of wales-hyder
2029,1,1.6,prince of wales-hyder
2029,2,1.4,prince of wales-hyder
2029,3,1.2,prince of wales-hyder
2029,4,1.1,prince of wales-hyder
2029,5,1.0,prince of wales-hyder
2029,6,0.9,prince of wales-hyder
2029,7,0.8,prince of wales-hyder
2029,8,0.7,prince of wales-hyder
2029,9,0.6,prince of wales-hyder
2029,10,0.7,prince of wales-hyder
2029,11,0.8,prince of wales-hyder
2029,12,0.9,prince of wales-hyder
2029,13,1.0,prince of wales-hyder
2029,14,1.1,prince of wales-hyder
2029,15,1.2,prince of wales-hyder
2029,16,1.6,prince of wales-hyder
2029,17,2.2,prince of wales-hyder
2029,18,2.4,prince of wales-hyder
2029,19,2.6,prince of wales-hyder
2029,20,2.7,prince of wales-hyder
2029,21,2.6,prince of wales-hyder
2029,22,2.4,prince of wales-hyder
2029,23,2.2,prince of wales-hyder
2029,0,5.3,toole
2029,1,4.7,toole
2029,2,4.1,toole
2029,3,3.6,toole
2029,4,3.3,toole
2029,5,3.0,toole
2029,6,2.7,toole
2029,7,2.2,toole
2029,8,1.8,toole
2029,9,1.7,toole
2029,10,1.9,toole
2029,11,2.2,toole
2029,12,2.5,toole
2029,13,2.8,toole
2029,14,3.2,toole
2029,15,3.6,toole
2029,16,4.5,toole
2029,17,6.0,toole
2029,18,7.0,toole
2029,19,7.5,toole
2029,20,7.8,toole
2029,21,7.6,toole
2029,22,7.0,toole
2029,23,6.2,toole
2029,0,17.7,toole
2029,1,15.5,toole
2029,2,13.4,toole
2029,3,12.0,toole
2029,4,10.9,toole
2029,5,10.0,toole
2029,6,9.0,toole
2029,7,7.2,toole
2029,8,6.1,toole
2029,9,5.9,toole
2029,10,6.4,toole
2029,11,7.3,toole
2029,12,8.4,toole
2029,13,9.4,toole
2029,14,10.5,toole
2029,15,12.4,toole
2029,16,15.5,toole
2029,17,20.1,toole
2029,18,23.5,toole
2029,19,25.2,toole
2029,20,26.1,toole
2029,21,25.6,toole
2029,22,23.6,toole
2029,23,20.9,toole
2029,0,16.0,lincoln
2029,1,13.9,lincoln
2029,2,11.9,lincoln
2029,3,10.5,lincoln
2029,4,9.4,lincoln
2029,5,8.6,lincoln
2029,6,8.1,lincoln
2029,7,6.9,lincoln
2029,8,6.0,lincoln
2029,9,5.8,lincoln
2029,10,6.4,lincoln
2029,11,7.2,lincoln
2029,12,8.5,lincoln
2029,13,9.7,lincoln
2029,14,10.5,lincoln
2029,15,12.5,lincoln
2029,16,15.6,lincoln
2029,17,19.8,lincoln
